序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
194,臺北市,1998/10/04,萬華,1.9,1.32,13.5,-,31,-,41.93,14.02,27.91,-,-,-,25.35,-,-,31.0,-
195,臺北市,1998/10/04,陽明,0.6,0.15,41.1,-,13,-,0.52,0.11,0.41,-,-,-,20.06,-,97.0,38.0,-
196,臺北市,1998/10/04,士林,0.3,0.7,23.1,-,26,-,26.19,9.21,16.98,-,-,-,25.98,-,-,31.0,-
197,臺北市,1998/10/03,松山,2.0,0.71,17.2,-,24,-,40.1,7.68,32.42,-,-,-,25.59,-,-,26.0,-
198,臺北市,1998/10/03,古亭,2.2,0.97,13.0,-,23,15,45.99,14.48,31.51,2.241,0.36,1.88,24.36,-,-,24.0,-
199,臺北市,1998/10/03,中山,1.3,1.09,19.2,-,30,-,46.3,13.68,32.62,2.319,0.31,2.01,25.88,-,-,30.0,-
200,臺北市,1998/10/03,大同,7.3,4.72,-,-,-,-,198.22,147.8,50.42,4.467,2.23,2.24,26.33,-,-,77.0,-
201,臺北市,1998/10/03,萬華,2.0,1.03,16.2,-,22,-,34.12,6.2,27.92,-,-,-,25.62,-,-,28.0,-
202,臺北市,1998/10/03,陽明,0.2,0.2,45.4,-,13,-,0.72,0.11,0.61,-,-,-,19.74,-,93.0,41.0,-
203,臺北市,1998/10/03,士林,0.5,0.41,29.7,-,24,-,14.75,2.32,12.43,-,-,-,26.72,-,-,30.0,-
204,臺北市,1998/10/02,松山,7.1,1.18,15.0,-,62,-,64.78,19.05,45.73,-,-,-,25.37,-,-,56.0,-
205,臺北市,1998/10/02,古亭,3.1,0.94,20.4,-,67,28,50.12,16.91,33.21,2.483,0.42,2.06,24.91,-,-,59.0,-
206,臺北市,1998/10/02,中山,5.5,1.29,19.9,-,69,-,67.54,27.78,39.77,2.784,0.37,2.41,25.57,-,-,60.0,-
207,臺北市,1998/10/02,大同,9.3,4.04,-,-,-,-,188.16,133.36,54.8,4.827,2.06,2.77,26.25,-,-,61.0,-
208,臺北市,1998/10/02,萬華,4.3,1.03,26.2,-,62,-,33.89,5.13,28.77,-,-,-,25.68,-,-,56.0,-
209,臺北市,1998/10/02,陽明,2.4,0.28,50.1,-,38,-,1.49,0.11,1.38,-,-,-,19.13,-,75.0,69.0,-
210,臺北市,1998/10/02,士林,3.0,0.82,25.6,-,54,-,37.1,13.47,23.63,-,-,-,25.12,-,-,56.0,-
211,臺北市,1998/10/01,松山,5.2,1.2,18.3,-,50,-,62.39,22.08,40.31,-,-,-,25.3,-,-,50.0,-
212,臺北市,1998/10/01,古亭,3.4,1.2,17.6,-,60,25,64.69,29.3,35.39,2.632,0.54,2.1,24.84,-,-,55.0,-
213,臺北市,1998/10/01,中山,3.5,1.38,22.0,-,56,-,71.03,31.58,39.44,-,-,-,25.56,-,-,53.0,-
214,臺北市,1998/10/01,大同,8.3,4.15,-,-,-,-,221.7,161.56,60.14,-,-,-,26.41,-,-,69.0,-
215,臺北市,1998/10/01,萬華,3.0,0.98,25.0,-,44,-,31.95,4.79,27.15,-,-,-,25.66,-,-,44.0,-
216,臺北市,1998/10/01,陽明,2.0,0.25,61.8,-,29,-,1.23,0.12,1.11,-,-,-,19.5,-,74.0,76.0,-
217,臺北市,1998/10/01,士林,3.1,0.98,24.3,-,52,-,38.32,10.18,28.14,-,-,-,24.92,-,-,51.0,-
218,新北市,1998/10/31,板橋,2.7,0.92,21.7,-,58,-,35.93,5.8,30.12,2.234,0.33,1.91,25.33,-,-,54.0,-
219,新北市,1998/10/31,三重,3.8,2.59,-,-,64,55,122.1,79.87,42.23,-,-,-,25.05,-,-,57.0,-
220,新北市,1998/10/31,菜寮,2.7,1.03,22.4,-,53,-,35.9,7.04,28.86,-,-,-,25.1,-,-,51.0,-
221,新北市,1998/10/31,永和,3.4,1.08,-,-,57,-,56.19,25.22,30.97,2.654,0.55,2.11,27.57,-,-,54.0,-
222,新北市,1998/10/31,新莊,3.0,0.71,34.0,-,43,-,24.22,1.79,22.43,-,-,-,25.48,-,-,43.0,-
223,新北市,1998/10/31,新店,0.7,0.57,33.0,-,41,-,17.82,1.38,16.44,-,-,-,24.76,-,-,41.0,-
224,新北市,1998/10/31,淡水,1.6,0.64,43.9,-,47,-,12.23,1.8,10.43,-,-,-,25.01,-,78.0,47.0,-
225,新北市,1998/10/31,汐止,3.1,0.99,19.2,-,65,-,42.86,9.74,33.12,-,-,-,23.64,-,-,58.0,-
226,新北市,1998/10/31,土城,1.6,0.76,27.1,-,41,-,21.77,2.13,19.64,-,-,-,25.81,-,-,41.0,-
227,新北市,1998/10/31,林口,1.7,0.44,34.4,-,36,-,17.48,3.08,15.19,-,-,-,22.31,-,-,43.0,-
228,新北市,1998/10/31,萬里,1.3,0.32,54.8,-,53,-,5.42,0.34,5.07,1.957,0.07,1.89,23.94,-,-,53.0,-
229,新北市,1998/10/30,板橋,7.2,1.0,15.5,-,54,-,50.06,17.86,32.2,2.942,0.63,2.31,25.74,-,-,52.0,-
230,新北市,1998/10/30,三重,3.6,2.33,-,-,61,48,124.18,84.19,39.99,-,-,-,25.33,-,-,56.0,-
231,新北市,1998/10/30,菜寮,9.6,1.03,16.7,-,48,-,43.16,13.25,29.9,-,-,-,25.39,-,-,48.0,-
232,新北市,1998/10/30,永和,3.5,1.48,-,-,75,-,73.05,41.79,31.25,2.964,0.82,2.14,27.79,-,-,63.0,-
233,新北市,1998/10/30,新莊,3.4,0.78,23.0,-,30,-,30.51,6.67,23.84,2.455,0.36,2.09,26.04,-,-,40.0,-
234,新北市,1998/10/30,新店,2.6,0.63,20.6,-,35,-,27.32,7.34,19.98,-,-,-,24.88,-,-,54.0,-
235,新北市,1998/10/30,淡水,1.0,0.64,32.2,-,28,-,14.4,2.55,11.85,-,-,-,24.71,-,83.0,36.0,-
236,新北市,1998/10/30,汐止,2.2,0.85,13.2,-,52,-,48.93,22.3,26.63,-,-,-,24.33,-,-,51.0,-
237,新北市,1998/10/30,土城,4.4,0.79,18.3,-,40,-,40.78,18.31,22.47,-,-,-,26.22,-,-,46.0,-
238,新北市,1998/10/30,林口,0.5,0.22,33.2,-,18,-,7.69,0.32,7.37,-,-,-,22.47,-,-,38.0,-
239,新北市,1998/10/30,萬里,0.5,0.21,41.5,-,18,-,4.73,0.92,3.81,2.004,-,1.98,24.07,-,-,45.0,-
240,新北市,1998/10/29,板橋,6.2,1.15,9.2,-,43,-,57.12,19.74,37.38,2.481,0.59,1.89,25.9,-,-,43.0,-
241,新北市,1998/10/29,三重,3.9,1.89,-,-,51,40,115.19,74.21,40.98,-,-,-,25.5,-,-,50.0,-
242,新北市,1998/10/29,菜寮,4.4,1.07,9.3,-,53,-,45.67,14.32,31.36,-,-,-,25.69,-,-,52.0,-
243,新北市,1998/10/29,永和,6.1,1.19,-,-,50,-,70.86,37.82,33.04,2.779,0.75,2.03,28.1,-,-,50.0,-
244,新北市,1998/10/29,新莊,5.5,0.88,14.5,-,29,-,39.35,9.55,29.8,2.759,0.45,2.31,26.04,-,-,29.0,-
245,新北市,1998/10/29,新店,2.7,0.68,16.5,-,28,-,31.43,8.52,22.91,-,-,-,24.85,-,-,29.0,-
246,新北市,1998/10/29,淡水,0.4,0.58,33.5,-,23,-,12.81,2.3,10.51,-,-,-,24.76,-,85.0,33.0,-
247,新北市,1998/10/29,汐止,5.4,0.89,10.8,-,47,-,53.45,22.1,31.35,-,-,-,24.01,-,-,47.0,-
248,新北市,1998/10/29,土城,3.1,0.89,14.4,-,29,-,38.07,10.97,27.1,-,-,-,26.34,-,-,29.0,-
249,新北市,1998/10/29,林口,0.4,0.22,31.2,-,18,-,7.92,0.88,7.04,-,-,-,22.31,-,-,36.0,-
250,新北市,1998/10/29,萬里,0.4,0.29,30.8,-,31,-,10.12,2.21,7.91,1.962,0.03,1.93,23.66,-,-,42.0,-
251,新北市,1998/10/28,板橋,7.8,1.19,11.8,-,72,-,52.85,19.56,33.29,3.151,0.88,2.27,24.79,-,-,61.0,-
252,新北市,1998/10/28,三重,7.6,4.39,-,-,99,67,214.58,164.13,50.45,-,-,-,24.71,-,-,74.0,-
253,新北市,1998/10/28,菜寮,7.2,1.68,8.8,-,84,-,73.42,36.02,37.4,-,-,-,24.5,-,-,67.0,-
254,新北市,1998/10/28,永和,7.9,2.25,-,-,93,-,106.89,68.21,38.68,3.494,1.25,2.24,27.56,-,-,71.0,-
255,新北市,1998/10/28,新莊,7.2,0.77,20.5,-,51,-,36.65,14.69,21.95,2.882,0.53,2.35,24.87,-,-,50.0,-
256,新北市,1998/10/28,新店,3.0,0.9,15.6,-,49,-,34.46,11.89,22.58,-,-,-,24.46,-,-,49.0,-
257,新北市,1998/10/28,淡水,3.1,0.82,23.4,-,46,-,26.02,8.05,17.97,-,-,-,23.7,-,89.0,46.0,-
258,新北市,1998/10/28,汐止,3.6,1.08,8.5,-,69,-,61.05,25.26,33.21,-,-,-,24.42,-,-,60.0,-
259,新北市,1998/10/28,土城,5.5,1.09,10.3,-,56,-,56.34,25.29,31.05,-,-,-,24.69,-,-,53.0,-
260,新北市,1998/10/28,林口,5.1,0.26,24.4,-,33,-,-,-,-,-,-,-,21.71,-,-,37.0,-
261,新北市,1998/10/28,萬里,0.6,0.35,31.8,-,89,-,9.39,1.66,7.73,2.188,0.14,2.06,23.49,-,-,70.0,-
262,新北市,1998/10/27,板橋,4.4,0.77,11.5,-,31,-,36.6,11.2,25.4,2.416,0.51,1.93,25.08,-,-,31.0,-
263,新北市,1998/10/27,三重,4.9,3.19,-,-,48,35,147.23,111.34,35.89,-,-,-,24.98,-,-,70.0,-
264,新北市,1998/10/27,菜寮,4.5,1.03,11.9,-,28,-,42.12,17.36,24.75,-,-,-,24.94,-,-,28.0,-
265,新北市,1998/10/27,永和,5.2,1.6,-,-,42,-,80.2,53.88,26.33,2.737,0.77,1.96,27.54,-,-,42.0,-
266,新北市,1998/10/27,新莊,5.3,0.53,20.3,-,26,-,24.38,5.61,18.77,2.462,0.48,1.98,25.41,-,-,33.0,-
267,新北市,1998/10/27,新店,1.5,0.67,14.0,-,25,-,28.62,8.71,19.91,-,-,-,24.52,-,-,25.0,-
268,新北市,1998/10/27,淡水,0.8,-,27.4,-,22,-,16.27,3.91,12.37,-,-,-,24.31,-,87.0,30.0,-
269,新北市,1998/10/27,汐止,3.5,0.83,11.6,-,33,-,-,-,-,-,-,-,23.65,-,-,33.0,-
270,新北市,1998/10/27,土城,3.2,0.71,13.1,-,28,-,30.32,7.18,23.14,-,-,-,24.81,-,-,25.0,-
271,新北市,1998/10/27,林口,1.6,0.21,22.0,-,14,-,16.26,3.02,13.24,-,-,-,22.8,-,-,34.0,-
272,新北市,1998/10/27,萬里,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
273,新北市,1998/10/26,板橋,1.5,0.7,14.1,-,18,-,33.39,7.81,25.59,2.019,0.3,1.72,24.21,-,-,24.0,-
274,新北市,1998/10/26,三重,1.7,2.11,-,-,26,27,98.66,66.05,32.6,-,-,-,23.88,-,-,31.0,-
275,新北市,1998/10/26,菜寮,1.0,0.66,16.9,-,15,-,23.34,3.59,19.75,-,-,-,24.06,-,-,26.0,-
276,新北市,1998/10/26,永和,2.5,0.9,-,-,22,-,43.52,21.04,22.47,2.296,0.37,1.93,26.74,-,-,22.0,-
277,新北市,1998/10/26,新莊,1.4,0.65,19.7,-,14,-,27.19,4.43,22.76,2.418,0.34,2.08,24.22,-,-,32.0,-
278,新北市,1998/10/26,新店,1.3,0.4,22.6,-,16,-,17.04,0.84,16.21,-,-,-,23.4,-,-,33.0,-
279,新北市,1998/10/26,淡水,0.2,-,37.0,-,11,-,5.21,0.58,4.63,-,-,-,23.29,-,93.0,35.0,-
280,新北市,1998/10/26,汐止,1.1,0.4,25.4,-,21,-,11.93,1.01,10.91,-,-,-,23.01,-,-,29.0,-
281,新北市,1998/10/26,土城,1.0,0.61,19.1,-,15,-,19.14,1.04,18.1,-,-,-,23.55,-,-,25.0,-
282,新北市,1998/10/26,林口,0.3,0.19,28.7,-,12,-,8.73,0.96,7.77,-,-,-,21.73,-,-,32.0,-
283,新北市,1998/10/26,萬里,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
284,新北市,1998/10/25,板橋,1.0,0.64,12.9,-,17,-,32.69,7.97,24.71,1.935,0.18,1.75,23.44,-,-,22.0,-
285,新北市,1998/10/25,三重,1.4,1.84,-,-,19,27,104.8,73.51,31.29,-,-,-,22.86,-,-,33.0,-
286,新北市,1998/10/25,菜寮,0.8,0.61,16.8,-,15,-,27.22,7.26,19.96,-,-,-,23.17,-,-,25.0,-
287,新北市,1998/10/25,永和,1.7,0.67,-,-,24,-,42.85,19.97,22.88,2.257,0.3,1.96,26.0,-,-,24.0,-
288,新北市,1998/10/25,新莊,0.7,0.41,23.5,-,14,-,19.64,2.6,17.05,2.26,0.13,2.13,23.43,-,-,35.0,-
289,新北市,1998/10/25,新店,0.7,0.48,19.4,-,15,-,19.55,2.08,17.46,-,-,-,22.89,-,-,29.0,-
290,新北市,1998/10/25,淡水,0.3,0.4,34.4,-,12,-,10.01,1.73,8.28,-,-,-,22.8,-,93.0,39.0,-
291,新北市,1998/10/25,汐止,2.7,0.38,21.9,-,21,-,15.77,1.27,14.5,-,-,-,22.69,-,-,28.0,-
292,新北市,1998/10/25,土城,1.1,0.61,14.6,-,16,-,24.17,4.03,20.14,-,-,-,23.01,-,-,24.0,-
293,新北市,1998/10/25,林口,0.1,0.15,28.8,-,13,-,8.04,0.51,7.53,-,-,-,21.29,-,-,32.0,-
294,新北市,1998/10/25,萬里,0.4,0.11,44.1,-,41,-,2.99,0.05,2.93,1.564,-,1.75,22.64,-,-,44.0,-
295,新北市,1998/10/24,板橋,2.0,0.63,15.7,-,21,-,38.2,7.25,30.95,1.934,0.27,1.68,23.27,-,-,23.0,-
296,新北市,1998/10/24,三重,1.5,1.45,-,-,28,27,69.82,38.14,31.67,-,-,-,23.18,-,-,28.0,-
297,新北市,1998/10/24,菜寮,0.9,0.55,26.1,-,37,-,19.01,1.13,17.88,-,-,-,23.39,-,-,37.0,-
298,新北市,1998/10/24,永和,2.4,0.69,-,-,37,-,43.32,18.4,24.92,2.185,0.3,1.88,25.5,-,-,37.0,-
299,新北市,1998/10/24,新莊,1.9,0.55,-,-,21,-,21.71,1.28,20.42,2.21,0.14,2.07,23.65,-,-,33.0,-
300,新北市,1998/10/24,新店,0.8,0.59,24.3,-,15,-,22.02,1.46,20.56,-,-,-,22.33,-,-,34.0,-
301,新北市,1998/10/24,淡水,0.1,0.37,42.4,-,15,-,7.64,0.82,6.83,-,-,-,22.35,-,90.0,38.0,-
302,新北市,1998/10/24,汐止,4.3,0.55,23.1,-,28,-,28.12,4.76,23.37,-,-,-,21.93,-,-,28.0,-
303,新北市,1998/10/24,土城,1.3,0.6,20.1,-,18,-,23.36,1.68,21.68,-,-,-,22.47,-,-,25.0,-
304,新北市,1998/10/24,林口,0.6,0.2,30.2,-,14,-,12.62,0.37,12.25,-,-,-,21.04,-,-,33.0,-
305,新北市,1998/10/24,萬里,0.8,0.09,49.9,-,68,-,3.12,0.08,3.04,1.935,0.04,1.9,22.8,-,-,59.0,-
306,新北市,1998/10/23,板橋,2.6,0.98,12.6,-,-,-,46.64,11.16,35.47,2.347,0.65,1.7,23.73,-,-,38.0,-
307,新北市,1998/10/23,三重,3.8,2.95,-,-,63,37,-,-,-,-,-,-,23.74,-,-,57.0,-
308,新北市,1998/10/23,菜寮,3.4,1.34,9.4,-,36,-,52.67,17.29,35.38,-,-,-,23.85,-,-,36.0,-
309,新北市,1998/10/23,永和,2.1,1.04,-,-,48,-,53.54,24.52,29.02,2.442,0.44,2.0,26.0,-,-,48.0,-
310,新北市,1998/10/23,新莊,2.8,0.94,-,-,25,-,37.9,5.7,32.21,2.589,0.52,2.07,23.04,-,-,25.0,-
311,新北市,1998/10/23,新店,1.1,0.58,22.0,-,20,-,26.77,2.95,23.82,-,-,-,22.33,-,-,39.0,-
312,新北市,1998/10/23,淡水,0.3,0.34,41.6,-,17,-,5.81,0.5,5.32,-,-,-,22.08,-,90.0,39.0,-
313,新北市,1998/10/23,汐止,2.5,0.64,20.3,-,36,-,36.6,8.31,28.29,-,-,-,21.96,-,-,36.0,-
314,新北市,1998/10/23,土城,1.4,0.57,20.1,-,20,-,22.51,2.17,20.33,-,-,-,23.34,-,-,27.0,-
315,新北市,1998/10/23,林口,0.1,0.23,37.8,-,14,-,8.38,0.88,7.5,-,-,-,20.73,-,-,37.0,-
316,新北市,1998/10/23,萬里,0.1,0.13,48.5,-,88,-,2.46,0.13,2.36,1.882,0.02,1.86,22.66,-,-,69.0,-
317,新北市,1998/10/22,板橋,3.6,1.32,7.4,-,32,-,66.01,24.43,41.58,2.746,0.94,1.81,22.71,-,-,32.0,-
318,新北市,1998/10/22,三重,5.3,4.94,-,-,89,55,-,-,-,-,-,-,22.66,-,-,95.0,-
319,新北市,1998/10/22,菜寮,4.1,1.93,9.4,-,58,-,84.6,44.1,40.5,-,-,-,22.66,-,-,54.0,-
320,新北市,1998/10/22,永和,2.4,1.37,-,-,44,-,66.67,33.67,33.01,2.82,0.66,2.16,25.09,-,-,44.0,-
321,新北市,1998/10/22,新莊,3.2,0.99,-,-,32,-,47.2,10.68,36.52,2.963,0.75,2.21,21.75,-,-,32.0,-
322,新北市,1998/10/22,新店,0.5,0.74,14.3,-,21,-,36.13,8.04,28.09,-,-,-,21.58,-,-,23.0,-
323,新北市,1998/10/22,淡水,0.3,0.35,37.0,-,22,-,11.01,2.27,8.73,-,-,-,21.66,-,92.0,38.0,-
324,新北市,1998/10/22,汐止,0.9,0.54,20.4,-,42,-,31.2,6.51,24.68,-,-,-,21.75,-,-,42.0,-
325,新北市,1998/10/22,土城,0.9,0.64,17.0,-,23,-,26.42,1.4,25.02,-,-,-,22.18,-,-,24.0,-
326,新北市,1998/10/22,林口,0.4,0.13,33.9,-,17,-,7.55,0.82,6.73,-,-,-,20.24,-,-,36.0,-
327,新北市,1998/10/22,萬里,0.1,-,49.5,-,79,-,1.58,0.13,1.45,-,-,-,23.23,-,-,65.0,-
328,新北市,1998/10/21,板橋,3.8,0.91,11.4,-,56,-,50.86,12.53,38.33,2.386,0.63,1.75,22.7,-,-,53.0,-
329,新北市,1998/10/21,三重,2.9,2.1,-,-,49,36,102.06,62.28,39.78,-,-,-,22.49,-,-,49.0,-
330,新北市,1998/10/21,菜寮,1.3,0.71,24.1,-,38,-,22.3,1.05,21.25,-,-,-,22.78,-,-,38.0,-
331,新北市,1998/10/21,永和,2.4,0.98,-,-,82,-,52.96,23.51,29.46,2.595,0.47,2.12,24.91,-,-,66.0,-
332,新北市,1998/10/21,新莊,2.1,0.71,24.4,-,30,-,28.26,2.36,25.9,2.418,0.33,2.09,21.99,-,-,30.0,-
333,新北市,1998/10/21,新店,1.6,0.52,21.8,-,28,-,26.76,2.65,24.11,-,-,-,21.4,-,-,33.0,-
334,新北市,1998/10/21,淡水,0.1,0.29,44.7,-,27,-,5.43,0.6,4.83,-,-,-,21.52,-,84.0,40.0,-
335,新北市,1998/10/21,汐止,1.2,0.54,26.0,-,40,-,29.46,5.38,24.07,-,-,-,21.39,-,-,40.0,-
336,新北市,1998/10/21,土城,1.5,0.52,21.3,-,28,-,22.51,1.06,21.45,-,-,-,22.46,-,-,28.0,-
337,新北市,1998/10/21,林口,0.4,0.12,36.1,-,24,-,7.88,0.13,7.75,-,-,-,19.87,-,-,35.0,-
338,新北市,1998/10/21,萬里,0.1,0.06,52.2,-,63,-,1.41,0.07,1.34,1.895,0.0,1.89,22.72,-,-,56.0,-
339,新北市,1998/10/20,板橋,4.9,0.89,10.9,-,49,-,51.23,12.08,39.15,2.312,0.5,1.81,22.45,-,-,49.0,-
340,新北市,1998/10/20,三重,2.8,1.78,-,-,50,39,99.94,60.29,39.65,-,-,-,22.58,-,-,50.0,-
341,新北市,1998/10/20,菜寮,2.0,0.82,22.3,-,40,-,30.16,4.03,26.13,-,-,-,22.87,-,-,40.0,-
342,新北市,1998/10/20,永和,2.6,0.95,-,-,57,-,53.07,22.57,30.51,2.629,0.47,2.16,24.78,-,-,53.0,-
343,新北市,1998/10/20,新莊,3.6,0.77,21.7,-,33,-,32.87,3.2,29.67,2.552,0.4,2.15,21.84,-,-,33.0,-
344,新北市,1998/10/20,新店,2.0,0.61,20.3,-,32,-,28.43,2.23,26.2,-,-,-,21.33,-,-,33.0,-
345,新北市,1998/10/20,淡水,0.2,0.33,46.7,-,34,-,5.2,0.3,4.91,-,-,-,22.65,-,72.0,41.0,-
346,新北市,1998/10/20,汐止,2.6,0.63,21.3,-,59,-,39.42,8.55,30.87,-,-,-,21.22,-,-,55.0,-
347,新北市,1998/10/20,土城,2.1,0.56,18.8,-,27,-,26.28,1.31,24.97,-,-,-,21.88,-,-,27.0,-
348,新北市,1998/10/20,林口,1.1,0.25,32.0,-,27,-,14.89,0.49,14.4,-,-,-,20.16,-,-,34.0,-
349,新北市,1998/10/20,萬里,0.3,0.07,53.1,-,60,-,1.72,0.05,1.67,1.91,0.0,1.91,23.2,-,-,55.0,-
350,新北市,1998/10/19,板橋,4.3,0.71,26.1,-,64,-,37.6,4.81,32.79,2.151,0.42,1.73,23.66,-,-,57.0,-
351,新北市,1998/10/19,三重,6.0,1.72,-,-,68,50,85.21,45.1,40.12,-,-,-,23.47,-,-,59.0,-
352,新北市,1998/10/19,菜寮,2.1,0.77,34.0,-,62,-,22.89,1.0,21.89,-,-,-,23.62,-,-,56.0,-
353,新北市,1998/10/19,永和,3.1,0.9,-,-,82,-,44.39,15.81,28.58,2.538,0.42,2.11,25.99,-,-,66.0,-
354,新北市,1998/10/19,新莊,2.7,0.68,37.6,-,46,-,25.41,0.89,24.52,2.402,0.25,2.15,22.8,-,-,55.0,-
355,新北市,1998/10/19,新店,2.2,0.45,44.8,-,48,-,15.24,0.07,15.17,-,-,-,23.31,-,-,51.0,-
356,新北市,1998/10/19,淡水,0.9,0.43,55.7,-,53,-,6.37,0.53,5.84,-,-,-,23.09,-,68.0,58.0,-
357,新北市,1998/10/19,汐止,3.9,0.83,22.0,-,120,-,49.1,9.78,39.32,-,-,-,22.02,-,-,85.0,-
358,新北市,1998/10/19,土城,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
359,新北市,1998/10/19,林口,1.5,0.33,40.1,-,32,-,15.93,0.4,15.53,-,-,-,21.05,-,-,49.0,-
360,新北市,1998/10/19,萬里,1.6,0.18,61.4,-,64,-,3.37,0.07,3.29,1.89,0.0,1.89,23.57,-,-,64.0,-
361,新北市,1998/10/18,板橋,5.4,0.89,34.6,-,96,-,36.31,3.54,32.77,2.12,0.34,1.78,23.29,-,-,73.0,-
362,新北市,1998/10/18,三重,5.2,2.39,-,-,116,76,120.33,69.66,50.67,-,-,-,22.87,-,-,83.0,-
363,新北市,1998/10/18,菜寮,4.9,1.24,31.9,-,106,-,45.13,12.13,32.99,-,-,-,22.98,-,-,78.0,-
364,新北市,1998/10/18,永和,3.8,1.03,-,-,98,-,41.82,13.13,28.69,2.602,0.42,2.19,25.46,-,-,74.0,-
365,新北市,1998/10/18,新莊,4.1,0.85,47.1,-,82,-,24.24,0.63,23.61,2.358,0.17,2.19,22.08,-,-,70.0,-
366,新北市,1998/10/18,新店,3.2,0.63,53.9,-,84,-,14.21,0.09,14.12,-,-,-,22.49,-,-,67.0,-
367,新北市,1998/10/18,淡水,3.0,0.88,49.6,-,89,-,21.62,1.49,20.12,-,-,-,22.29,-,70.0,71.0,-
368,新北市,1998/10/18,汐止,5.8,1.15,28.9,-,169,-,55.59,18.66,36.93,-,-,-,21.38,-,-,110.0,-
369,新北市,1998/10/18,土城,-,0.91,51.2,-,105,-,21.96,2.08,19.89,-,-,-,24.59,-,-,77.0,-
370,新北市,1998/10/18,林口,3.0,0.57,49.6,-,74,-,18.04,0.84,17.4,-,-,-,20.44,-,-,62.0,-
371,新北市,1998/10/18,萬里,3.7,0.39,73.7,-,138,-,3.9,0.05,3.86,1.99,0.02,1.97,23.41,-,-,94.0,-
372,新北市,1998/10/17,板橋,4.1,0.79,23.4,-,64,-,34.75,6.08,28.66,2.487,0.43,2.05,23.27,-,-,57.0,-
373,新北市,1998/10/17,三重,4.9,2.98,-,-,83,53,160.09,107.93,52.17,-,-,-,22.91,-,-,67.0,-
374,新北市,1998/10/17,菜寮,8.7,1.24,18.6,-,64,-,51.36,15.81,35.55,-,-,-,23.04,-,-,57.0,-
375,新北市,1998/10/17,永和,7.3,2.35,-,-,94,-,105.48,65.35,40.14,3.726,1.17,2.55,25.75,-,-,72.0,-
376,新北市,1998/10/17,新莊,6.8,0.65,30.6,-,49,-,27.7,3.32,24.38,2.527,0.33,2.2,22.41,-,-,49.0,-
377,新北市,1998/10/17,新店,2.2,0.61,35.1,-,51,-,21.9,2.15,19.75,-,-,-,22.84,-,-,60.0,-
378,新北市,1998/10/17,淡水,1.4,0.76,36.3,-,59,-,19.66,1.65,18.0,-,-,-,22.52,-,83.0,54.0,-
379,新北市,1998/10/17,汐止,2.4,0.98,17.4,-,116,-,53.99,20.42,33.58,-,-,-,21.59,-,-,83.0,-
380,新北市,1998/10/17,土城,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
381,新北市,1998/10/17,林口,2.4,0.35,34.1,-,41,-,15.93,0.7,15.23,-,-,-,20.04,-,-,47.0,-
382,新北市,1998/10/17,萬里,0.8,0.22,51.8,-,85,-,5.07,0.2,4.87,2.21,0.06,2.15,22.22,-,-,68.0,-
383,新北市,1998/10/16,板橋,0.7,0.17,17.8,-,20,-,12.36,1.05,11.31,1.786,0.05,1.73,23.54,-,-,27.0,-
384,新北市,1998/10/16,三重,0.6,1.28,-,-,22,20,56.68,39.26,17.43,-,-,-,23.11,-,-,38.0,-
385,新北市,1998/10/16,菜寮,0.8,0.46,19.0,-,22,-,13.36,3.11,10.25,-,-,-,23.19,-,-,27.0,-
386,新北市,1998/10/16,永和,1.9,0.48,-,-,28,-,26.65,13.0,13.65,2.261,0.25,2.01,26.27,-,-,28.0,-
387,新北市,1998/10/16,新莊,1.4,0.32,23.4,-,17,-,8.99,0.58,8.42,1.871,-,1.83,22.47,-,-,33.0,-
388,新北市,1998/10/16,新店,0.5,0.25,24.7,-,16,-,6.98,0.09,6.89,-,-,-,22.84,-,-,31.0,-
389,新北市,1998/10/16,淡水,0.0,0.41,29.3,-,27,-,4.13,0.44,3.69,-,-,-,22.9,-,98.0,34.0,-
390,新北市,1998/10/16,汐止,0.3,0.46,20.8,-,25,-,-,-,-,-,-,-,23.06,-,-,28.0,-
391,新北市,1998/10/16,土城,-,0.42,19.8,-,-,-,15.01,2.03,12.97,-,-,-,22.56,-,-,25.0,-
392,新北市,1998/10/16,林口,1.0,0.08,25.5,-,13,-,4.36,0.14,4.22,-,-,-,21.35,-,-,30.0,-
393,新北市,1998/10/16,萬里,0.1,0.12,32.6,-,95,-,2.07,0.76,1.31,1.988,0.06,1.93,23.56,-,-,73.0,-
394,新北市,1998/10/15,板橋,1.4,0.49,3.9,-,18,-,25.98,11.85,14.13,1.867,0.22,1.65,26.33,-,-,18.0,-
