序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1700,南投縣,1999/02/03,南投,2.8,0.66,20.7,-,106,-,33.0,5.77,27.23,2.572,0.33,2.24,11.68,-,-,78.0,-
1701,南投縣,1999/02/03,埔里,2.6,0.67,35.2,-,122,-,13.85,0.24,13.61,-,-,-,12.09,-,-,86.0,-
1702,南投縣,1999/02/03,竹山,1.9,0.57,23.0,-,101,-,31.06,5.19,25.87,-,-,-,11.92,-,-,75.0,-
1703,南投縣,1999/02/02,南投,2.6,0.56,15.1,-,70,-,34.42,5.52,28.9,2.61,0.41,2.2,-,-,-,60.0,-
1704,南投縣,1999/02/02,埔里,0.8,0.8,23.6,-,103,-,14.24,1.39,12.85,-,-,-,17.62,-,-,77.0,-
1705,南投縣,1999/02/02,竹山,1.5,0.64,20.0,-,98,-,31.37,5.05,26.32,-,-,-,16.63,-,-,74.0,-
1706,南投縣,1999/02/01,南投,3.3,0.93,19.1,-,86,-,39.52,8.73,30.79,2.711,0.43,2.29,-,-,-,68.0,-
1707,南投縣,1999/02/01,埔里,2.3,0.81,29.3,-,108,-,15.91,1.5,14.41,-,-,-,19.89,-,-,79.0,-
1708,南投縣,1999/02/01,竹山,2.2,0.58,25.6,-,96,-,29.79,4.18,25.61,-,-,-,22.79,-,-,73.0,-
1709,雲林縣,1999/02/28,斗六,5.7,0.62,21.2,-,86,-,27.07,3.97,23.1,-,-,-,18.78,-,-,68.0,-
1710,雲林縣,1999/02/28,崙背,7.3,0.3,30.4,-,77,-,20.87,2.1,18.77,1.869,0.02,1.85,17.63,-,-,64.0,-
1711,雲林縣,1999/02/28,臺西,5.3,0.25,38.3,-,70,-,17.75,1.67,16.09,-,-,-,17.31,-,-,60.0,-
1712,雲林縣,1999/02/27,斗六,4.3,0.55,17.5,-,89,-,25.36,4.5,20.86,-,-,-,20.4,-,-,70.0,-
1713,雲林縣,1999/02/27,崙背,7.8,0.49,19.9,-,169,-,38.39,10.63,27.76,2.225,0.13,2.09,19.16,-,-,109.0,-
1714,雲林縣,1999/02/27,臺西,0.9,0.43,38.3,-,143,-,13.11,1.33,11.79,-,-,-,18.88,-,-,96.0,-
1715,雲林縣,1999/02/26,斗六,4.2,0.71,18.6,-,97,-,24.09,3.82,20.27,-,-,-,24.78,-,-,74.0,-
1716,雲林縣,1999/02/26,崙背,3.1,0.61,24.2,-,135,-,27.26,4.88,22.38,2.417,0.24,2.18,23.82,-,-,93.0,-
1717,雲林縣,1999/02/26,臺西,1.9,0.52,46.9,-,92,-,13.71,1.01,12.7,-,-,-,22.81,-,-,71.0,-
1718,雲林縣,1999/02/25,斗六,7.2,1.0,14.3,-,143,-,46.57,17.62,28.96,-,-,-,23.69,-,-,97.0,-
1719,雲林縣,1999/02/25,崙背,3.9,0.68,27.7,-,150,-,28.17,2.94,25.24,2.395,0.21,2.18,22.29,-,-,100.0,-
1720,雲林縣,1999/02/25,臺西,2.9,0.57,41.3,-,117,-,15.62,0.88,14.75,-,-,-,21.73,-,-,84.0,-
1721,雲林縣,1999/02/24,斗六,8.2,0.93,15.1,-,119,-,37.45,10.21,27.25,-,-,-,23.31,-,-,85.0,-
1722,雲林縣,1999/02/24,崙背,4.8,0.63,32.0,-,161,-,35.19,7.42,27.76,2.236,0.24,2.1,22.15,-,-,106.0,-
1723,雲林縣,1999/02/24,臺西,4.8,0.51,44.2,-,112,-,21.75,3.06,18.69,-,-,-,21.3,-,-,83.0,-
1724,雲林縣,1999/02/23,斗六,4.8,0.9,17.8,-,106,-,37.0,10.54,26.46,-,-,-,20.12,-,-,78.0,-
1725,雲林縣,1999/02/23,崙背,4.2,0.48,25.5,-,86,-,24.18,3.17,21.01,2.166,0.16,2.01,18.88,-,-,68.0,-
1726,雲林縣,1999/02/23,臺西,2.3,0.4,34.9,-,65,-,14.1,1.2,12.9,-,-,-,18.37,-,-,60.0,-
1727,雲林縣,1999/02/22,斗六,6.8,0.76,15.2,-,72,-,39.39,9.2,30.19,-,-,-,17.48,-,-,61.0,-
1728,雲林縣,1999/02/22,崙背,5.3,-,28.5,-,62,-,25.08,1.68,23.4,1.998,0.11,1.89,16.73,-,-,56.0,-
1729,雲林縣,1999/02/22,臺西,1.5,0.3,39.6,-,41,-,12.6,0.81,11.79,-,-,-,16.49,-,-,54.0,-
1730,雲林縣,1999/02/21,斗六,2.7,0.59,15.8,-,55,-,26.09,4.35,21.74,-,-,-,15.23,-,-,53.0,-
1731,雲林縣,1999/02/21,崙背,7.3,-,27.8,-,66,-,21.18,1.75,19.42,1.911,0.1,1.81,14.3,-,-,58.0,-
1732,雲林縣,1999/02/21,臺西,6.1,0.37,35.0,-,38,-,16.8,1.37,15.43,-,-,-,14.24,-,-,46.0,-
1733,雲林縣,1999/02/20,斗六,1.4,0.57,13.8,-,44,-,22.73,4.88,17.85,-,-,-,11.85,-,-,44.0,-
1734,雲林縣,1999/02/20,崙背,0.9,0.3,29.2,-,40,-,14.06,1.32,12.73,1.913,0.09,1.83,11.68,-,-,40.0,-
1735,雲林縣,1999/02/20,臺西,4.5,0.37,28.0,-,47,-,19.81,1.78,18.04,-,-,-,12.48,-,-,47.0,-
1736,雲林縣,1999/02/19,斗六,1.8,0.58,27.6,-,95,-,18.07,2.88,15.19,-,-,-,15.6,-,-,72.0,-
1737,雲林縣,1999/02/19,崙背,3.0,0.36,35.0,-,158,-,13.04,1.88,11.15,1.813,0.03,1.79,14.07,-,-,104.0,-
1738,雲林縣,1999/02/19,臺西,1.4,0.41,44.5,-,161,-,7.12,0.58,6.54,-,-,-,14.02,-,-,106.0,-
1739,雲林縣,1999/02/18,斗六,1.2,0.45,24.5,-,64,-,15.81,2.63,13.19,-,-,-,21.44,-,-,57.0,-
1740,雲林縣,1999/02/18,崙背,1.7,0.57,30.3,-,100,-,20.81,2.92,17.89,2.099,0.11,1.99,20.43,-,-,75.0,-
1741,雲林縣,1999/02/18,臺西,0.9,0.54,40.1,-,86,-,13.96,1.99,11.97,-,-,-,19.64,-,-,68.0,-
1742,雲林縣,1999/02/17,斗六,2.0,0.71,22.3,-,72,-,21.87,4.05,17.82,-,-,-,20.36,-,-,61.0,-
1743,雲林縣,1999/02/17,崙背,1.3,0.46,33.0,-,83,-,15.69,1.03,14.66,2.146,0.12,2.03,19.57,-,-,67.0,-
1744,雲林縣,1999/02/17,臺西,2.7,0.48,40.0,-,68,-,13.6,1.81,11.79,-,-,-,18.84,-,-,67.0,-
1745,雲林縣,1999/02/16,斗六,1.8,0.61,21.2,-,74,-,18.17,2.44,15.73,-,-,-,19.61,-,-,62.0,-
1746,雲林縣,1999/02/16,崙背,0.9,0.45,32.9,-,91,-,12.68,0.79,11.9,1.959,0.03,1.92,18.66,-,-,70.0,-
1747,雲林縣,1999/02/16,臺西,2.1,0.41,42.9,-,78,-,9.67,1.28,8.4,-,-,-,18.48,-,-,64.0,-
1748,雲林縣,1999/02/15,斗六,2.6,0.67,28.0,-,83,-,17.76,1.68,16.08,-,-,-,19.54,-,-,66.0,-
1749,雲林縣,1999/02/15,崙背,1.7,0.67,31.6,-,120,-,26.02,4.58,21.43,2.378,0.2,2.17,18.49,-,-,85.0,-
1750,雲林縣,1999/02/15,臺西,2.5,0.62,36.2,-,92,-,19.8,3.94,15.86,-,-,-,18.04,-,-,71.0,-
1751,雲林縣,1999/02/14,斗六,6.1,0.97,26.8,-,129,-,33.17,7.6,25.57,-,-,-,18.65,-,-,90.0,-
1752,雲林縣,1999/02/14,崙背,6.8,0.66,38.7,-,127,-,38.86,10.63,28.23,2.274,0.21,2.06,18.06,-,-,90.0,-
1753,雲林縣,1999/02/14,臺西,5.3,0.53,44.3,-,87,-,21.12,2.85,18.27,-,-,-,17.66,-,-,81.0,-
1754,雲林縣,1999/02/13,斗六,8.2,0.72,16.8,-,119,-,38.87,7.53,31.34,-,-,-,16.47,-,-,84.0,-
1755,雲林縣,1999/02/13,崙背,5.8,0.37,33.8,-,74,-,25.29,7.48,17.81,1.868,0.06,1.81,15.72,-,-,62.0,-
1756,雲林縣,1999/02/13,臺西,8.6,0.34,34.4,-,67,-,21.5,2.62,18.88,-,-,-,15.7,-,-,59.0,-
1757,雲林縣,1999/02/12,斗六,7.0,0.94,19.8,-,137,-,35.54,4.65,30.89,-,-,-,16.54,-,-,93.0,-
1758,雲林縣,1999/02/12,崙背,8.6,0.5,40.1,-,171,-,20.09,0.76,19.33,1.903,0.18,1.72,15.8,-,-,110.0,-
1759,雲林縣,1999/02/12,臺西,5.8,0.51,50.1,-,179,-,15.12,0.85,14.28,-,-,-,16.07,-,-,114.0,-
1760,雲林縣,1999/02/11,斗六,8.7,0.83,18.9,-,114,-,35.18,5.76,29.42,-,-,-,21.8,-,-,82.0,-
1761,雲林縣,1999/02/11,崙背,7.3,0.64,29.6,-,140,-,38.23,8.96,29.27,2.208,0.2,2.01,20.57,-,-,95.0,-
1762,雲林縣,1999/02/11,臺西,4.2,0.54,41.0,-,122,-,23.01,3.77,19.24,-,-,-,19.99,-,-,86.0,-
1763,雲林縣,1999/02/10,斗六,6.3,1.02,20.7,-,127,-,44.93,13.18,31.76,-,-,-,21.74,-,-,88.0,-
1764,雲林縣,1999/02/10,崙背,6.8,0.74,28.3,-,170,-,47.67,14.62,33.05,2.572,0.44,2.13,20.17,-,-,110.0,-
1765,雲林縣,1999/02/10,臺西,4.4,0.57,38.0,-,107,-,25.7,4.26,21.44,-,-,-,19.32,-,-,79.0,-
1766,雲林縣,1999/02/09,斗六,9.7,0.92,18.3,-,125,-,54.08,20.04,34.04,-,-,-,18.97,-,-,87.0,-
1767,雲林縣,1999/02/09,崙背,7.6,0.42,26.5,-,97,-,33.25,5.2,28.05,2.09,0.15,1.94,18.18,-,-,74.0,-
1768,雲林縣,1999/02/09,臺西,6.1,0.33,39.4,-,63,-,19.02,3.12,15.9,-,-,-,18.06,-,-,63.0,-
1769,雲林縣,1999/02/08,斗六,7.8,0.97,14.0,-,126,-,43.93,15.08,28.85,-,-,-,17.85,-,-,88.0,-
1770,雲林縣,1999/02/08,崙背,4.8,0.47,19.0,-,101,-,29.86,2.9,26.97,2.086,0.21,1.88,17.1,-,-,76.0,-
1771,雲林縣,1999/02/08,臺西,6.1,0.29,25.8,-,72,-,23.51,2.94,20.57,-,-,-,17.18,-,-,61.0,-
1772,雲林縣,1999/02/07,斗六,5.5,0.7,25.2,-,101,-,29.62,6.5,23.12,-,-,-,17.94,-,-,76.0,-
1773,雲林縣,1999/02/07,崙背,6.3,0.6,21.8,-,145,-,41.58,12.47,29.11,2.324,0.3,2.02,16.83,-,-,97.0,-
1774,雲林縣,1999/02/07,臺西,3.1,0.5,28.7,-,82,-,25.2,7.28,17.92,-,-,-,16.57,-,-,66.0,-
1775,雲林縣,1999/02/06,斗六,7.3,0.81,22.4,-,102,-,33.35,9.12,24.23,-,-,-,16.4,-,-,76.0,-
1776,雲林縣,1999/02/06,崙背,4.8,0.58,23.9,-,124,-,44.07,15.97,28.1,2.355,0.4,1.95,15.34,-,-,87.0,-
1777,雲林縣,1999/02/06,臺西,4.6,0.5,27.8,-,84,-,30.41,8.73,21.68,-,-,-,14.94,-,-,67.0,-
1778,雲林縣,1999/02/05,斗六,7.4,0.95,16.4,-,115,-,48.92,17.94,30.98,-,-,-,13.61,-,-,82.0,-
1779,雲林縣,1999/02/05,崙背,6.8,0.52,24.8,-,97,-,-,-,-,2.081,0.2,1.88,12.65,-,-,74.0,-
1780,雲林縣,1999/02/05,臺西,8.2,0.47,30.7,-,88,-,24.33,4.0,20.34,-,-,-,12.98,-,-,69.0,-
1781,雲林縣,1999/02/04,斗六,6.4,0.67,19.1,-,101,-,34.08,6.84,27.24,-,-,-,11.8,-,-,75.0,-
1782,雲林縣,1999/02/04,崙背,7.4,-,32.9,-,106,-,-,-,-,1.776,0.11,1.67,11.42,-,-,78.0,-
1783,雲林縣,1999/02/04,臺西,9.7,0.34,35.8,-,147,-,-,-,-,-,-,-,11.9,-,-,98.0,-
1784,雲林縣,1999/02/03,斗六,5.5,0.62,27.8,-,102,-,24.3,3.2,21.1,-,-,-,13.16,-,-,76.0,-
1785,雲林縣,1999/02/03,崙背,10.6,-,35.7,-,162,-,-,-,-,1.771,0.1,1.67,13.61,-,-,106.0,-
1786,雲林縣,1999/02/03,臺西,3.3,0.48,48.3,-,138,-,9.0,1.92,7.08,-,-,-,13.95,-,-,94.0,-
1787,雲林縣,1999/02/02,斗六,5.0,0.45,15.6,-,85,-,25.55,4.69,20.87,-,-,-,17.33,-,-,67.0,-
1788,雲林縣,1999/02/02,崙背,9.6,-,25.3,-,98,-,-,-,-,1.887,0.18,1.71,16.78,-,-,74.0,-
1789,雲林縣,1999/02/02,臺西,1.8,0.33,42.1,-,87,-,7.82,0.58,7.23,-,-,-,16.79,-,-,68.0,-
1790,雲林縣,1999/02/01,斗六,4.5,0.77,20.8,-,95,-,24.59,3.68,20.91,-,-,-,24.3,-,-,73.0,-
1791,雲林縣,1999/02/01,崙背,4.1,-,28.7,-,132,-,26.85,4.92,21.93,2.051,0.12,1.93,23.35,-,-,91.0,-
1792,雲林縣,1999/02/01,臺西,2.9,0.66,41.3,-,121,-,18.7,3.7,15.0,-,-,-,21.99,-,-,85.0,-
1793,嘉義縣,1999/02/28,朴子,2.9,-,35.6,-,86,-,15.35,1.01,14.33,-,-,-,18.18,-,-,68.0,-
1794,嘉義縣,1999/02/28,新港,3.9,0.04,35.3,-,104,-,16.94,0.8,16.14,-,-,-,17.86,-,-,77.0,-
1795,嘉義縣,1999/02/27,朴子,3.3,-,23.1,-,194,-,25.31,3.39,21.93,-,-,-,19.67,-,-,122.0,-
1796,嘉義縣,1999/02/27,新港,4.6,-,23.9,-,163,-,28.34,6.57,21.77,-,-,-,19.42,-,-,107.0,-
1797,嘉義縣,1999/02/26,朴子,1.5,0.68,35.1,-,134,-,23.46,6.41,17.05,-,-,-,23.76,-,-,92.0,-
1798,嘉義縣,1999/02/26,新港,2.9,0.17,32.5,-,129,-,31.29,9.33,21.96,-,-,-,23.86,-,-,90.0,-
1799,嘉義縣,1999/02/25,朴子,3.6,0.71,34.8,-,148,-,26.5,4.23,22.27,-,-,-,22.89,-,-,99.0,-
1800,嘉義縣,1999/02/25,新港,3.8,0.18,36.7,-,151,-,27.26,4.15,23.11,-,-,-,22.35,-,-,101.0,-
1801,嘉義縣,1999/02/24,朴子,2.9,0.62,38.3,-,114,-,24.8,4.57,20.23,-,-,-,22.52,-,-,85.0,-
1802,嘉義縣,1999/02/24,新港,3.3,0.23,37.3,-,133,-,26.72,6.42,20.3,-,-,-,22.16,-,-,91.0,-
1803,嘉義縣,1999/02/23,朴子,4.0,0.49,31.1,-,93,-,23.72,3.34,20.38,-,-,-,19.68,-,-,72.0,-
1804,嘉義縣,1999/02/23,新港,2.5,0.19,29.8,-,131,-,22.74,3.73,19.0,-,-,-,19.23,-,-,91.0,-
1805,嘉義縣,1999/02/22,朴子,2.9,0.42,31.3,-,69,-,18.45,1.98,16.47,-,-,-,17.21,-,-,60.0,-
1806,嘉義縣,1999/02/22,新港,3.6,0.12,28.8,-,99,-,23.77,3.74,20.03,-,-,-,16.82,-,-,75.0,-
1807,嘉義縣,1999/02/21,朴子,4.0,0.42,28.9,-,64,-,17.8,1.53,16.27,-,-,-,15.14,-,-,57.0,-
1808,嘉義縣,1999/02/21,新港,4.9,0.03,28.1,-,80,-,19.07,1.76,17.31,-,-,-,14.57,-,-,65.0,-
1809,嘉義縣,1999/02/20,朴子,0.8,0.38,27.2,-,41,-,13.97,1.07,12.9,-,-,-,12.34,-,-,41.0,-
1810,嘉義縣,1999/02/20,新港,0.6,0.09,27.0,-,61,-,15.45,1.65,13.8,-,-,-,11.8,-,-,56.0,-
1811,嘉義縣,1999/02/19,朴子,2.5,0.39,34.4,-,168,-,12.4,1.0,11.4,-,-,-,14.83,-,-,109.0,-
1812,嘉義縣,1999/02/19,新港,1.4,0.02,36.4,-,149,-,12.18,0.93,11.26,-,-,-,14.46,-,-,100.0,-
1813,嘉義縣,1999/02/18,朴子,1.2,0.56,31.9,-,98,-,17.19,2.28,14.91,-,-,-,20.65,-,-,74.0,-
1814,嘉義縣,1999/02/18,新港,1.2,0.09,33.5,-,125,-,19.91,3.47,16.44,-,-,-,20.42,-,-,87.0,-
1815,嘉義縣,1999/02/17,朴子,1.0,0.59,32.2,-,76,-,15.96,1.21,14.75,-,-,-,19.76,-,-,63.0,-
1816,嘉義縣,1999/02/17,新港,1.1,0.23,32.5,-,105,-,18.83,2.87,15.96,-,-,-,19.61,-,-,78.0,-
1817,嘉義縣,1999/02/16,朴子,0.8,0.43,35.4,-,86,-,11.1,0.37,10.73,-,-,-,19.3,-,-,68.0,-
1818,嘉義縣,1999/02/16,新港,0.9,0.08,32.3,-,97,-,15.42,1.53,13.88,-,-,-,18.77,-,-,74.0,-
1819,嘉義縣,1999/02/15,朴子,2.1,0.69,37.4,-,109,-,25.23,5.39,19.84,-,-,-,19.02,-,-,80.0,-
1820,嘉義縣,1999/02/15,新港,1.8,-,34.4,-,112,-,22.01,4.39,17.62,-,-,-,18.6,-,-,81.0,-
1821,嘉義縣,1999/02/14,朴子,4.7,0.71,36.5,-,114,-,34.02,6.53,27.49,-,-,-,18.18,-,-,82.0,-
1822,嘉義縣,1999/02/14,新港,4.9,0.27,37.5,-,143,-,35.29,15.19,24.71,-,-,-,18.15,-,-,96.0,-
1823,嘉義縣,1999/02/13,朴子,4.0,0.44,35.0,-,88,-,20.41,1.73,18.68,-,-,-,16.03,-,-,69.0,-
1824,嘉義縣,1999/02/13,新港,4.9,0.05,32.9,-,96,-,22.21,2.26,19.96,-,-,-,15.63,-,-,73.0,-
1825,嘉義縣,1999/02/12,朴子,10.4,-,33.1,-,131,-,26.39,0.94,25.46,-,-,-,16.08,-,-,90.0,-
1826,嘉義縣,1999/02/12,新港,5.0,0.03,42.7,-,130,-,18.35,0.69,17.65,-,-,-,15.63,-,-,90.0,-
1827,嘉義縣,1999/02/11,朴子,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1828,嘉義縣,1999/02/11,新港,7.8,0.18,31.2,-,128,-,35.61,7.81,27.8,-,-,-,20.66,-,-,89.0,-
1829,嘉義縣,1999/02/10,朴子,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1830,嘉義縣,1999/02/10,新港,6.0,0.4,31.5,-,147,-,44.92,14.69,30.24,-,-,-,20.44,-,-,99.0,-
1831,嘉義縣,1999/02/09,朴子,6.3,0.53,-,-,74,-,-,-,-,-,-,-,18.08,-,-,62.0,-
1832,嘉義縣,1999/02/09,新港,4.8,0.1,27.2,-,120,-,31.14,4.73,26.41,-,-,-,17.95,-,-,85.0,-
1833,嘉義縣,1999/02/08,朴子,4.9,0.51,20.8,-,78,-,32.54,7.69,24.85,-,-,-,17.31,-,-,64.0,-
1834,嘉義縣,1999/02/08,新港,4.7,0.11,22.6,-,109,-,33.98,7.73,26.26,-,-,-,17.06,-,-,79.0,-
1835,嘉義縣,1999/02/07,朴子,5.8,0.63,27.3,-,99,-,34.37,9.8,24.57,-,-,-,17.07,-,-,74.0,-
1836,嘉義縣,1999/02/07,新港,4.5,0.17,29.8,-,124,-,33.75,9.66,24.09,-,-,-,16.86,-,-,87.0,-
1837,嘉義縣,1999/02/06,朴子,4.0,0.59,27.8,-,84,-,36.32,12.48,23.84,-,-,-,15.54,-,-,67.0,-
1838,嘉義縣,1999/02/06,新港,4.7,0.13,27.5,-,115,-,36.28,11.92,24.36,-,-,-,15.41,-,-,83.0,-
1839,嘉義縣,1999/02/05,朴子,5.4,0.41,27.4,-,75,-,29.31,5.32,23.99,-,-,-,13.03,-,-,63.0,-
1840,嘉義縣,1999/02/05,新港,5.3,0.16,23.7,-,45,-,33.17,6.9,26.27,-,-,-,12.35,-,-,59.0,-
1841,嘉義縣,1999/02/04,朴子,8.1,0.37,31.3,-,81,-,21.98,1.62,20.36,-,-,-,11.89,-,-,65.0,-
1842,嘉義縣,1999/02/04,新港,5.2,0.09,33.3,-,69,-,18.7,1.21,17.49,-,-,-,11.3,-,-,60.0,-
1843,嘉義縣,1999/02/03,朴子,7.4,0.4,37.8,-,123,-,15.77,1.02,15.05,-,-,-,13.88,-,-,87.0,-
1844,嘉義縣,1999/02/03,新港,5.2,0.08,39.5,-,78,-,15.69,0.97,14.72,-,-,-,13.35,-,-,64.0,-
1845,嘉義縣,1999/02/02,朴子,6.3,0.39,28.3,-,110,-,18.41,1.76,16.65,-,-,-,17.37,-,-,80.0,-
1846,嘉義縣,1999/02/02,新港,6.5,0.06,25.2,-,77,-,21.19,1.56,19.63,-,-,-,16.8,-,-,64.0,-
1847,嘉義縣,1999/02/01,朴子,3.1,0.75,27.5,-,99,-,27.5,6.55,20.96,-,-,-,23.4,-,-,74.0,-
1848,嘉義縣,1999/02/01,新港,2.8,0.06,28.1,-,101,-,27.88,7.45,20.43,-,-,-,23.11,-,-,76.0,-
1849,屏東縣,1999/02/28,屏東,6.3,0.61,32.1,-,79,-,23.7,3.1,21.37,2.366,0.17,2.2,21.54,-,-,65.0,-
1850,屏東縣,1999/02/28,潮州,1.5,0.45,31.2,-,88,-,15.41,1.45,13.97,-,-,-,20.87,-,-,69.0,-
1851,屏東縣,1999/02/28,恆春,0.0,0.18,48.6,-,20,-,0.37,0.06,0.31,-,-,-,19.75,-,-,43.0,-
1852,屏東縣,1999/02/27,屏東,1.8,0.49,32.3,-,125,-,19.14,1.5,17.64,2.208,0.11,2.09,24.0,-,-,88.0,-
1853,屏東縣,1999/02/27,潮州,2.8,0.58,33.8,-,151,-,23.45,1.29,22.16,-,-,-,23.6,-,-,101.0,-
1854,屏東縣,1999/02/27,恆春,0.0,0.2,42.6,-,19,-,0.79,0.1,0.69,-,-,-,22.69,-,-,49.0,-
1855,屏東縣,1999/02/26,屏東,3.3,0.88,35.4,-,86,-,26.58,3.13,23.45,2.677,0.44,2.24,24.96,-,-,69.0,-
1856,屏東縣,1999/02/26,潮州,1.3,0.47,41.8,-,115,-,18.28,2.64,15.64,-,-,-,23.67,-,-,114.0,-
1857,屏東縣,1999/02/26,恆春,0.0,0.16,40.0,-,17,-,0.23,0.0,0.23,-,-,-,24.37,-,-,37.0,-
1858,屏東縣,1999/02/25,屏東,2.4,0.86,23.9,-,80,-,22.94,3.42,19.53,2.554,0.32,2.23,25.22,-,-,65.0,-
1859,屏東縣,1999/02/25,潮州,0.8,0.45,16.3,-,73,-,17.48,3.27,14.21,-,-,-,24.63,-,-,61.0,-
1860,屏東縣,1999/02/25,恆春,0.0,0.21,35.7,-,21,-,0.45,0.0,0.44,-,-,-,23.83,-,-,34.0,-
1861,屏東縣,1999/02/24,屏東,4.0,0.98,30.8,-,110,-,25.04,1.81,23.23,2.598,0.37,2.23,24.75,-,-,80.0,-
1862,屏東縣,1999/02/24,潮州,1.4,0.61,19.7,-,85,-,20.3,2.72,17.58,-,-,-,24.13,-,-,67.0,-
1863,屏東縣,1999/02/24,恆春,0.0,0.19,36.9,-,26,-,0.62,0.0,0.62,-,-,-,23.17,-,-,36.0,-
1864,屏東縣,1999/02/23,屏東,2.3,0.79,36.0,-,88,-,22.09,1.63,20.47,2.571,0.35,2.22,22.85,-,-,69.0,-
1865,屏東縣,1999/02/23,潮州,1.1,0.42,29.5,-,104,-,15.69,0.71,14.98,-,-,-,22.33,-,-,77.0,-
1866,屏東縣,1999/02/23,恆春,0.0,0.25,42.3,-,22,-,0.61,0.0,0.61,-,-,-,21.95,-,-,39.0,-
1867,屏東縣,1999/02/22,屏東,2.0,0.64,37.7,-,94,-,23.32,2.99,20.33,2.276,0.15,2.13,20.13,-,-,72.0,-
1868,屏東縣,1999/02/22,潮州,2.3,0.59,41.6,-,120,-,22.74,1.54,21.21,-,-,-,19.42,-,-,91.0,-
1869,屏東縣,1999/02/22,恆春,0.0,0.22,50.4,-,13,-,0.73,0.0,0.73,-,-,-,20.38,-,-,47.0,-
1870,屏東縣,1999/02/21,屏東,1.9,0.62,34.7,-,78,-,20.58,1.82,18.77,2.348,0.16,2.19,18.18,-,-,70.0,-
1871,屏東縣,1999/02/21,潮州,4.4,0.61,35.8,-,111,-,24.39,1.84,22.55,-,-,-,17.82,-,-,83.0,-
1872,屏東縣,1999/02/21,恆春,0.0,0.14,46.7,-,14,-,1.0,0.0,1.0,-,-,-,19.08,-,-,43.0,-
1873,屏東縣,1999/02/20,屏東,3.8,0.66,24.8,-,113,-,24.49,2.38,22.1,2.338,0.1,2.23,17.16,-,-,81.0,-
1874,屏東縣,1999/02/20,潮州,5.7,0.63,26.9,-,166,-,27.58,1.57,26.01,-,-,-,17.25,-,-,108.0,-
1875,屏東縣,1999/02/20,恆春,0.1,0.15,45.7,-,14,-,1.09,0.01,1.08,-,-,-,18.01,-,-,40.0,-
1876,屏東縣,1999/02/19,屏東,3.3,0.69,31.2,-,114,-,22.04,1.21,20.83,2.369,0.15,2.22,18.92,-,-,82.0,-
1877,屏東縣,1999/02/19,潮州,2.3,0.5,30.4,-,119,-,16.99,0.45,16.54,-,-,-,18.42,-,-,85.0,-
1878,屏東縣,1999/02/19,恆春,0.0,0.28,48.0,-,28,-,1.5,0.1,1.4,-,-,-,18.71,-,-,47.0,-
1879,屏東縣,1999/02/18,屏東,1.8,0.63,36.0,-,69,-,17.59,0.95,16.64,2.317,0.11,2.21,22.86,-,-,69.0,-
1880,屏東縣,1999/02/18,潮州,1.6,0.49,43.3,-,80,-,15.97,0.29,15.68,-,-,-,21.7,-,-,89.0,-
1881,屏東縣,1999/02/18,恆春,0.0,0.11,44.2,-,15,-,0.38,0.0,0.38,-,-,-,22.23,-,-,40.0,-
1882,屏東縣,1999/02/17,屏東,2.9,0.7,39.7,-,80,-,20.39,1.08,19.32,2.301,0.13,2.17,21.76,-,-,75.0,-
1883,屏東縣,1999/02/17,潮州,3.4,0.65,43.8,-,93,-,20.85,1.32,19.53,-,-,-,21.08,-,-,88.0,-
1884,屏東縣,1999/02/17,恆春,0.0,0.15,42.7,-,16,-,0.31,0.0,0.31,-,-,-,22.04,-,-,40.0,-
1885,屏東縣,1999/02/16,屏東,1.6,0.65,38.7,-,78,-,16.32,0.87,15.46,2.27,0.11,2.14,21.54,-,-,70.0,-
1886,屏東縣,1999/02/16,潮州,1.9,0.67,41.8,-,99,-,18.73,1.32,17.41,-,-,-,20.52,-,-,104.0,-
1887,屏東縣,1999/02/16,恆春,0.0,0.15,42.8,-,21,-,0.48,0.0,0.48,-,-,-,20.96,-,-,49.0,-
1888,屏東縣,1999/02/15,屏東,2.0,0.61,44.3,-,87,-,15.15,0.59,14.55,2.279,0.1,2.18,21.27,-,-,69.0,-
1889,屏東縣,1999/02/15,潮州,2.8,0.68,45.8,-,117,-,19.96,0.67,19.29,-,-,-,20.47,-,-,97.0,-
1890,屏東縣,1999/02/15,恆春,0.1,0.13,42.7,-,15,-,0.38,0.4,0.37,-,-,-,20.31,-,-,39.0,-
1891,屏東縣,1999/02/14,屏東,4.5,0.78,42.8,-,120,-,25.73,1.37,24.36,2.418,0.3,2.12,19.98,-,-,85.0,-
