序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1263,新竹市,1999/01/09,新竹,4.1,0.4,23.9,-,39,-,22.17,2.51,19.67,2.172,0.16,2.01,14.92,-,-,39.0,-
1264,新竹市,1999/01/08,新竹,3.5,0.45,22.0,-,44,-,26.44,4.19,22.25,2.345,0.23,2.11,13.47,-,-,44.0,-
1265,新竹市,1999/01/07,新竹,4.9,0.74,32.0,-,133,-,20.09,1.94,18.14,2.361,0.24,2.12,14.88,-,-,91.0,-
1266,新竹市,1999/01/06,新竹,3.6,0.56,24.8,-,51,-,35.17,11.02,24.15,2.524,0.25,2.28,17.91,-,-,51.0,-
1267,新竹市,1999/01/05,新竹,3.2,0.51,27.6,-,45,-,26.74,2.91,23.84,2.217,0.17,2.05,18.05,-,-,45.0,-
1268,新竹市,1999/01/04,新竹,3.9,0.56,33.1,-,62,-,22.54,1.56,20.97,2.277,0.16,2.12,17.65,-,-,56.0,-
1269,新竹市,1999/01/03,新竹,3.7,0.75,29.9,-,70,-,19.26,1.32,17.95,2.4,0.21,2.19,16.67,-,-,60.0,-
1270,新竹市,1999/01/02,新竹,3.4,0.68,22.0,-,48,-,31.45,11.67,19.78,2.552,0.23,2.32,16.82,-,-,48.0,-
1271,新竹市,1999/01/01,新竹,3.4,0.59,23.4,-,32,-,25.37,2.98,22.39,2.228,0.18,2.05,18.03,-,-,32.0,-
1272,嘉義市,1999/01/31,嘉義,5.0,1.03,23.9,-,152,-,44.05,8.63,35.42,2.546,0.46,2.08,21.02,-,-,101.0,-
1273,嘉義市,1999/01/30,嘉義,8.0,0.79,22.9,-,138,-,51.66,12.36,39.3,2.56,0.31,2.25,19.56,-,-,94.0,-
1274,嘉義市,1999/01/29,嘉義,7.6,0.94,23.8,-,132,-,54.9,12.54,42.35,2.613,0.38,2.24,19.15,-,-,91.0,-
1275,嘉義市,1999/01/28,嘉義,10.8,1.29,-,-,164,-,76.99,28.22,48.77,3.047,0.76,2.29,19.34,-,-,107.0,-
1276,嘉義市,1999/01/27,嘉義,7.5,1.45,23.8,-,182,-,76.24,27.28,48.96,3.168,0.65,2.52,20.96,-,-,116.0,-
1277,嘉義市,1999/01/26,嘉義,7.5,1.08,16.9,-,154,-,71.7,22.78,48.92,2.724,0.45,2.27,19.38,-,-,102.0,-
1278,嘉義市,1999/01/25,嘉義,7.2,0.94,9.7,-,139,-,56.82,15.89,40.92,2.484,0.28,2.21,19.98,-,-,94.0,-
1279,嘉義市,1999/01/24,嘉義,6.0,0.85,15.6,-,88,-,48.58,13.77,34.81,2.509,0.25,2.26,21.91,-,-,69.0,-
1280,嘉義市,1999/01/23,嘉義,4.5,1.11,14.0,-,177,-,80.19,34.0,46.18,2.884,0.52,2.37,18.97,-,-,113.0,-
1281,嘉義市,1999/01/22,嘉義,8.2,1.03,11.7,-,170,-,73.75,27.91,45.84,2.682,0.5,2.19,18.4,-,-,110.0,-
1282,嘉義市,1999/01/21,嘉義,9.2,0.69,12.3,-,86,-,48.49,9.27,39.22,2.385,0.44,1.94,18.36,-,-,68.0,-
1283,嘉義市,1999/01/20,嘉義,7.3,0.8,7.9,-,93,-,55.39,14.94,40.46,2.49,0.26,2.23,18.54,-,-,72.0,-
1284,嘉義市,1999/01/19,嘉義,6.3,0.76,14.2,-,113,-,56.1,19.96,36.13,2.61,0.64,1.97,20.16,-,-,81.0,-
1285,嘉義市,1999/01/18,嘉義,4.9,0.85,7.6,-,123,-,59.77,20.5,39.27,2.517,0.35,2.16,17.52,-,-,86.0,-
1286,嘉義市,1999/01/17,嘉義,5.7,1.14,6.2,-,112,-,77.62,31.64,45.98,2.812,0.68,2.14,16.14,-,-,81.0,-
1287,嘉義市,1999/01/16,嘉義,6.4,1.03,8.1,-,133,-,59.09,17.03,42.06,2.621,0.29,2.34,13.89,-,-,91.0,-
1288,嘉義市,1999/01/15,嘉義,4.1,0.73,12.6,-,79,-,43.36,8.44,34.93,2.361,0.25,2.11,13.52,-,-,64.0,-
1289,嘉義市,1999/01/14,嘉義,6.3,0.91,11.0,-,91,-,67.72,29.37,38.35,2.762,0.58,2.18,17.45,-,-,70.0,-
1290,嘉義市,1999/01/13,嘉義,6.2,0.78,10.8,-,66,-,53.39,14.11,39.28,2.505,0.29,2.21,17.33,-,-,58.0,-
1291,嘉義市,1999/01/12,嘉義,5.7,0.77,9.8,-,55,-,-,-,-,2.46,0.46,2.0,15.43,-,-,53.0,-
1292,嘉義市,1999/01/11,嘉義,7.0,0.86,16.3,-,81,-,-,-,-,2.676,0.56,2.11,16.38,-,-,65.0,-
1293,嘉義市,1999/01/10,嘉義,4.3,0.65,16.8,-,60,-,-,-,-,2.473,0.42,2.05,16.16,-,-,55.0,-
1294,嘉義市,1999/01/09,嘉義,6.5,0.68,10.7,-,81,-,-,-,-,2.534,0.57,1.96,15.13,-,-,66.0,-
1295,嘉義市,1999/01/08,嘉義,5.2,0.65,11.3,-,63,-,-,-,-,2.467,0.44,2.03,14.72,-,-,57.0,-
1296,嘉義市,1999/01/07,嘉義,5.8,1.09,18.1,-,158,-,-,-,-,2.763,0.58,2.18,16.3,-,-,104.0,-
1297,嘉義市,1999/01/06,嘉義,5.0,0.98,16.7,-,121,-,-,-,-,2.939,0.73,2.21,17.68,-,-,86.0,-
1298,嘉義市,1999/01/05,嘉義,6.7,0.89,15.3,-,111,-,-,-,-,2.616,0.64,1.98,17.52,-,-,81.0,-
1299,嘉義市,1999/01/04,嘉義,6.4,0.93,16.6,-,108,-,-,-,-,2.546,0.53,2.02,17.32,-,-,79.0,-
1300,嘉義市,1999/01/03,嘉義,5.0,1.03,12.7,-,119,-,-,-,-,2.53,0.4,2.13,16.94,-,-,85.0,-
1301,嘉義市,1999/01/02,嘉義,4.4,0.86,18.3,-,93,-,46.11,14.95,31.16,2.561,0.36,2.21,17.55,-,-,71.0,-
1302,嘉義市,1999/01/01,嘉義,4.6,0.81,16.8,-,69,-,49.75,16.49,33.26,2.522,0.45,2.08,17.74,-,-,59.0,-
1303,宜蘭縣,1999/01/31,宜蘭,2.3,0.6,28.8,-,47,-,18.97,1.54,17.43,-,-,-,19.85,-,-,47.0,-
1304,宜蘭縣,1999/01/31,冬山,2.2,0.58,19.6,-,59,-,29.28,10.75,18.53,2.921,0.32,2.6,19.12,-,-,55.0,-
1305,宜蘭縣,1999/01/30,宜蘭,2.0,0.64,32.1,-,34,-,18.47,2.55,15.92,-,-,-,18.01,-,-,44.0,-
1306,宜蘭縣,1999/01/30,冬山,1.0,0.61,23.6,-,51,-,30.78,9.67,21.12,2.413,0.36,2.06,18.28,-,-,50.0,-
1307,宜蘭縣,1999/01/29,宜蘭,1.6,0.49,32.7,-,55,-,15.47,1.05,14.41,-,-,-,17.07,-,-,52.0,-
1308,宜蘭縣,1999/01/29,冬山,1.5,0.35,27.3,-,61,-,22.84,4.76,18.07,2.297,0.19,2.11,17.37,-,-,56.0,-
1309,宜蘭縣,1999/01/28,宜蘭,2.1,0.76,18.4,-,57,-,20.65,2.5,18.15,-,-,-,18.52,-,-,53.0,-
1310,宜蘭縣,1999/01/28,冬山,1.7,0.71,12.4,-,70,-,25.72,6.65,19.06,2.417,0.18,2.23,18.32,-,-,60.0,-
1311,宜蘭縣,1999/01/27,宜蘭,1.2,0.73,23.3,-,43,-,19.63,3.2,16.42,-,-,-,20.15,-,-,43.0,-
1312,宜蘭縣,1999/01/27,冬山,1.6,0.59,14.4,-,64,-,33.23,13.09,20.15,2.686,0.36,2.32,19.73,-,-,57.0,-
1313,宜蘭縣,1999/01/26,宜蘭,4.1,0.97,26.2,-,75,-,20.72,3.22,17.5,-,-,-,18.16,-,-,63.0,-
1314,宜蘭縣,1999/01/26,冬山,1.8,0.84,17.5,-,95,-,33.42,13.28,20.15,2.496,0.25,2.25,18.3,-,-,73.0,-
1315,宜蘭縣,1999/01/25,宜蘭,1.1,0.64,28.7,-,32,-,17.86,2.44,15.42,-,-,-,18.7,-,-,34.0,-
1316,宜蘭縣,1999/01/25,冬山,1.4,0.64,24.5,-,34,-,20.23,5.68,14.55,2.188,0.13,2.06,18.93,-,-,34.0,-
1317,宜蘭縣,1999/01/24,宜蘭,0.9,0.54,21.8,-,30,-,15.13,0.93,14.21,-,-,-,18.49,-,-,30.0,-
1318,宜蘭縣,1999/01/24,冬山,0.6,0.58,14.8,-,28,-,21.47,4.77,16.69,2.315,0.17,2.14,18.97,-,-,28.0,-
1319,宜蘭縣,1999/01/23,宜蘭,1.2,0.42,22.1,-,23,-,18.45,3.01,15.44,-,-,-,21.47,-,-,34.0,-
1320,宜蘭縣,1999/01/23,冬山,2.0,0.56,13.9,-,38,-,32.54,11.87,20.66,2.308,0.19,2.12,21.3,-,-,38.0,-
1321,宜蘭縣,1999/01/22,宜蘭,2.0,0.67,12.7,-,34,-,31.01,9.03,21.98,-,-,-,18.83,-,-,34.0,-
1322,宜蘭縣,1999/01/22,冬山,1.2,0.73,6.2,-,40,-,40.18,18.74,21.44,2.656,0.32,2.34,18.88,-,-,40.0,-
1323,宜蘭縣,1999/01/21,宜蘭,1.3,0.59,26.2,-,20,-,19.67,3.84,15.83,-,-,-,15.74,-,-,33.0,-
1324,宜蘭縣,1999/01/21,冬山,0.5,0.65,15.2,-,24,-,34.35,11.54,22.81,2.444,0.23,2.22,16.01,-,-,26.0,-
1325,宜蘭縣,1999/01/20,宜蘭,0.2,0.54,28.1,-,41,-,14.0,0.69,13.31,-,-,-,16.73,-,-,41.0,-
1326,宜蘭縣,1999/01/20,冬山,0.6,0.4,19.5,-,37,-,27.85,7.81,20.04,2.145,0.16,1.99,16.72,-,-,37.0,-
1327,宜蘭縣,1999/01/19,宜蘭,1.0,0.69,17.7,-,47,-,22.06,7.63,14.43,-,-,-,18.91,-,-,47.0,-
1328,宜蘭縣,1999/01/19,冬山,1.0,0.49,15.6,-,34,-,29.11,16.31,12.8,2.584,0.24,2.34,18.85,-,-,34.0,-
1329,宜蘭縣,1999/01/18,宜蘭,2.3,1.39,9.5,-,58,-,54.01,30.9,23.11,-,-,-,18.32,-,-,54.0,-
1330,宜蘭縣,1999/01/18,冬山,2.9,0.82,4.8,-,47,-,46.92,26.26,20.66,2.992,0.45,2.54,18.49,-,-,47.0,-
1331,宜蘭縣,1999/01/17,宜蘭,1.5,0.85,20.0,-,25,-,29.89,9.04,20.85,-,-,-,14.91,-,-,28.0,-
1332,宜蘭縣,1999/01/17,冬山,0.6,0.34,12.8,-,24,-,25.27,7.83,17.45,2.413,0.22,2.19,15.19,-,-,25.0,-
1333,宜蘭縣,1999/01/16,宜蘭,2.0,0.64,28.2,-,44,-,15.07,1.24,13.83,-,-,-,12.04,-,-,44.0,-
1334,宜蘭縣,1999/01/16,冬山,1.7,0.39,19.8,-,48,-,26.34,7.69,18.64,2.424,0.34,2.08,12.86,-,-,48.0,-
1335,宜蘭縣,1999/01/15,宜蘭,2.8,0.66,32.2,-,49,-,14.14,0.71,13.43,-,-,-,12.12,-,-,49.0,-
1336,宜蘭縣,1999/01/15,冬山,2.7,0.51,27.3,-,54,-,16.77,2.51,14.26,2.252,0.12,2.14,12.49,-,-,52.0,-
1337,宜蘭縣,1999/01/14,宜蘭,1.1,0.59,17.6,-,26,-,22.02,5.53,16.5,-,-,-,17.85,-,-,33.0,-
1338,宜蘭縣,1999/01/14,冬山,1.0,0.53,14.3,-,27,-,29.84,12.34,17.49,2.53,0.26,2.27,18.78,-,-,30.0,-
1339,宜蘭縣,1999/01/13,宜蘭,0.5,0.55,27.0,-,13,-,16.19,1.49,14.7,-,-,-,14.92,-,-,30.0,-
1340,宜蘭縣,1999/01/13,冬山,0.2,0.4,18.6,-,13,-,22.1,6.12,15.97,2.243,0.19,2.05,15.25,-,-,26.0,-
1341,宜蘭縣,1999/01/12,宜蘭,0.4,0.55,25.4,-,13,-,15.68,1.88,13.8,-,-,-,14.56,-,-,29.0,-
1342,宜蘭縣,1999/01/12,冬山,0.3,0.38,22.0,-,13,-,23.21,6.22,16.99,2.32,0.2,2.12,14.88,-,-,29.0,-
1343,宜蘭縣,1999/01/11,宜蘭,0.8,0.52,26.4,-,17,-,15.75,1.49,14.26,-,-,-,13.98,-,-,27.0,-
1344,宜蘭縣,1999/01/11,冬山,0.3,0.35,19.4,-,14,-,25.97,6.47,19.49,2.243,0.15,2.09,14.48,-,-,22.0,-
1345,宜蘭縣,1999/01/10,宜蘭,0.1,0.38,27.6,-,15,-,11.3,1.01,10.29,-,-,-,13.94,-,-,29.0,-
1346,宜蘭縣,1999/01/10,冬山,0.1,0.26,21.8,-,13,-,19.76,5.27,14.49,2.427,0.26,2.16,13.86,-,-,25.0,-
1347,宜蘭縣,1999/01/09,宜蘭,0.4,0.34,27.6,-,23,-,10.68,0.95,9.73,-,-,-,13.1,-,-,28.0,-
1348,宜蘭縣,1999/01/09,冬山,0.4,0.26,21.5,-,30,-,22.58,5.78,16.81,2.321,0.19,2.14,13.51,-,-,30.0,-
1349,宜蘭縣,1999/01/08,宜蘭,1.7,0.41,25.0,-,22,-,13.27,0.96,12.31,-,-,-,12.93,-,-,28.0,-
1350,宜蘭縣,1999/01/08,冬山,0.7,0.46,20.5,-,45,-,26.85,8.11,18.74,2.375,0.24,2.13,13.29,-,-,45.0,-
1351,宜蘭縣,1999/01/07,宜蘭,3.2,0.8,28.7,-,46,-,14.8,0.54,14.26,-,-,-,15.64,-,-,46.0,-
1352,宜蘭縣,1999/01/07,冬山,2.1,0.57,20.3,-,81,-,33.49,10.19,23.3,2.397,0.2,2.2,15.37,-,-,66.0,-
1353,宜蘭縣,1999/01/06,宜蘭,3.2,0.48,25.6,-,39,-,17.0,1.83,15.17,-,-,-,20.45,-,-,41.0,-
1354,宜蘭縣,1999/01/06,冬山,0.4,0.28,32.6,-,37,-,12.42,2.54,9.89,2.094,0.09,2.01,20.52,-,-,41.0,-
1355,宜蘭縣,1999/01/05,宜蘭,2.8,0.64,22.9,-,44,-,18.86,3.1,15.76,-,-,-,18.79,-,-,44.0,-
1356,宜蘭縣,1999/01/05,冬山,0.6,0.36,18.9,-,51,-,26.77,7.28,19.49,2.3,0.21,2.09,18.91,-,-,51.0,-
1357,宜蘭縣,1999/01/04,宜蘭,2.7,0.69,26.6,-,50,-,16.06,1.24,14.83,-,-,-,16.64,-,-,50.0,-
1358,宜蘭縣,1999/01/04,冬山,1.1,0.65,16.6,-,69,-,26.61,6.69,19.93,2.362,0.25,2.12,16.53,-,-,59.0,-
1359,宜蘭縣,1999/01/03,宜蘭,1.3,0.66,26.1,-,45,-,13.54,1.68,11.86,-,-,-,18.02,-,-,45.0,-
1360,宜蘭縣,1999/01/03,冬山,1.9,0.48,24.6,-,49,-,15.76,3.73,12.03,2.348,0.22,2.12,17.77,-,-,49.0,-
1361,宜蘭縣,1999/01/02,宜蘭,1.8,0.54,23.9,-,47,-,15.57,1.52,14.05,-,-,-,18.39,-,-,47.0,-
1362,宜蘭縣,1999/01/02,冬山,1.1,0.61,17.8,-,59,-,23.37,7.55,15.82,2.495,0.27,2.23,18.08,-,-,54.0,-
1363,宜蘭縣,1999/01/01,宜蘭,1.3,0.5,25.1,-,39,-,13.93,1.32,12.62,-,-,-,17.27,-,-,39.0,-
1364,宜蘭縣,1999/01/01,冬山,0.2,0.46,17.6,-,47,-,25.53,7.16,18.37,2.424,0.27,2.16,17.37,-,-,47.0,-
1365,桃園市,1999/01/31,桃園,7.9,0.85,26.5,-,69,-,43.81,9.78,34.02,2.416,0.25,2.15,18.82,-,-,60.0,-
1366,桃園市,1999/01/31,中壢,3.6,1.71,-,-,76,-,94.76,49.81,44.95,3.13,0.81,2.32,18.87,-,-,63.0,-
1367,桃園市,1999/01/31,大園,1.5,0.57,30.8,-,56,-,31.1,11.36,19.73,-,-,-,17.77,-,-,53.0,-
1368,桃園市,1999/01/31,龍潭,1.6,0.61,21.3,-,51,-,32.56,6.9,25.66,-,-,-,18.29,-,-,51.0,-
1369,桃園市,1999/01/31,平鎮,2.6,0.85,24.3,-,57,-,38.27,8.5,29.78,2.116,0.19,1.93,18.9,-,-,54.0,-
1370,桃園市,1999/01/31,觀音,4.2,0.51,34.5,-,75,-,17.46,1.85,15.61,2.618,0.29,2.33,18.22,-,-,62.0,-
1371,桃園市,1999/01/30,桃園,6.2,0.58,29.1,-,46,-,36.16,7.77,28.39,2.468,0.34,2.12,17.9,-,-,46.0,-
1372,桃園市,1999/01/30,中壢,6.0,1.03,-,-,49,-,62.84,24.13,38.71,2.675,0.45,2.22,17.77,-,-,49.0,-
1373,桃園市,1999/01/30,大園,1.4,0.41,34.8,-,35,-,16.34,2.01,14.33,-,-,-,17.28,-,-,39.0,-
1374,桃園市,1999/01/30,龍潭,2.2,0.5,29.3,-,48,-,28.45,4.62,23.83,-,-,-,17.6,-,-,48.0,-
1375,桃園市,1999/01/30,平鎮,4.6,0.67,32.2,-,36,-,28.55,4.78,23.76,2.107,0.17,1.93,17.73,-,-,39.0,-
1376,桃園市,1999/01/30,觀音,6.8,0.3,31.4,-,64,-,17.36,1.51,15.85,2.503,0.21,2.29,17.34,-,-,57.0,-
1377,桃園市,1999/01/29,桃園,3.2,0.44,31.7,-,57,-,28.21,4.14,24.07,2.566,0.29,2.28,16.53,-,-,54.0,-
1378,桃園市,1999/01/29,中壢,6.4,0.77,-,-,71,-,56.17,15.66,40.51,2.41,0.28,2.13,16.5,-,-,60.0,-
1379,桃園市,1999/01/29,大園,1.5,0.2,44.0,-,53,-,8.11,0.43,7.68,-,-,-,16.6,-,-,52.0,-
1380,桃園市,1999/01/29,龍潭,2.6,0.35,32.0,-,54,-,19.5,2.56,16.93,-,-,-,15.26,-,-,52.0,-
1381,桃園市,1999/01/29,平鎮,3.8,0.62,32.2,-,46,-,27.97,3.46,24.51,2.205,0.22,1.98,16.53,-,-,46.0,-
1382,桃園市,1999/01/29,觀音,4.1,0.28,44.0,-,86,-,7.72,0.66,7.06,2.379,0.1,2.28,16.89,-,-,68.0,-
1383,桃園市,1999/01/28,桃園,2.5,0.78,23.4,-,122,-,30.77,7.35,23.41,3.228,0.46,2.77,16.24,-,-,86.0,-
1384,桃園市,1999/01/28,中壢,6.5,1.18,-,-,123,-,74.18,28.54,45.64,2.595,0.42,2.18,16.15,-,-,86.0,-
1385,桃園市,1999/01/28,大園,0.6,0.53,39.3,-,107,-,4.83,0.14,4.69,-,-,-,16.41,-,-,78.0,-
1386,桃園市,1999/01/28,龍潭,4.1,0.71,13.6,-,87,-,36.28,5.49,30.8,-,-,-,15.2,-,-,69.0,-
1387,桃園市,1999/01/28,平鎮,3.0,0.81,21.6,-,80,-,29.58,3.3,26.28,2.258,0.21,2.05,16.11,-,-,65.0,-
1388,桃園市,1999/01/28,觀音,2.4,0.51,38.7,-,111,-,6.14,0.11,6.03,2.459,0.14,2.32,16.56,-,-,81.0,-
1389,桃園市,1999/01/27,桃園,18.6,1.64,14.5,-,138,-,111.94,56.47,55.47,3.912,1.23,2.68,18.14,-,-,94.0,-
1390,桃園市,1999/01/27,中壢,8.8,2.35,-,-,165,-,142.95,84.05,58.89,3.33,0.93,2.4,18.23,-,-,107.0,-
1391,桃園市,1999/01/27,大園,4.8,0.78,25.8,-,135,-,40.26,13.2,27.06,-,-,-,16.94,-,-,92.0,-
1392,桃園市,1999/01/27,龍潭,5.6,0.88,17.6,-,117,-,57.77,18.29,39.48,-,-,-,18.52,-,-,84.0,-
1393,桃園市,1999/01/27,平鎮,9.4,1.42,15.6,-,121,-,77.13,33.25,43.89,3.036,0.65,2.39,18.31,-,-,85.0,-
1394,桃園市,1999/01/27,觀音,7.4,0.82,25.8,-,161,-,36.52,11.52,25.0,2.835,0.42,2.42,17.18,-,-,106.0,-
1395,桃園市,1999/01/26,桃園,10.5,0.77,26.4,-,80,-,33.13,3.39,29.74,2.304,0.3,2.01,17.84,-,-,65.0,-
1396,桃園市,1999/01/26,中壢,9.3,1.29,-,-,84,-,68.88,21.73,47.15,2.687,0.46,2.23,18.17,-,-,67.0,-
1397,桃園市,1999/01/26,大園,3.5,0.53,32.1,-,76,-,23.04,2.78,20.27,-,-,-,18.1,-,-,63.0,-
1398,桃園市,1999/01/26,龍潭,4.6,0.8,21.5,-,89,-,35.12,5.2,29.91,-,-,-,16.92,-,-,69.0,-
1399,桃園市,1999/01/26,平鎮,8.0,1.1,23.0,-,68,-,38.03,5.59,32.44,2.494,0.27,2.22,18.15,-,-,59.0,-
1400,桃園市,1999/01/26,觀音,7.5,0.55,33.9,-,109,-,21.92,4.61,17.32,2.503,0.21,2.29,17.99,-,-,79.0,-
1401,桃園市,1999/01/25,桃園,6.0,0.63,23.7,-,39,-,30.53,5.29,25.25,2.512,0.31,2.2,17.92,-,-,39.0,-
1402,桃園市,1999/01/25,中壢,5.4,1.18,-,-,60,-,77.95,33.58,44.37,2.695,0.52,2.17,17.45,-,-,55.0,-
1403,桃園市,1999/01/25,大園,1.0,0.46,36.0,-,32,-,7.72,0.92,6.8,-,-,-,17.31,-,-,37.0,-
1404,桃園市,1999/01/25,龍潭,3.3,0.65,18.2,-,56,-,33.01,4.62,28.39,-,-,-,16.73,-,-,53.0,-
1405,桃園市,1999/01/25,平鎮,3.8,0.79,18.6,-,34,-,35.03,6.79,28.24,2.217,0.24,1.98,17.39,-,-,34.0,-
1406,桃園市,1999/01/25,觀音,2.4,0.39,34.5,-,47,-,9.16,0.85,8.31,2.391,0.13,2.26,17.25,-,-,47.0,-
1407,桃園市,1999/01/24,桃園,5.9,0.55,21.4,-,35,-,25.9,3.47,22.43,2.182,0.17,2.01,18.61,-,-,35.0,-
1408,桃園市,1999/01/24,中壢,4.8,1.08,-,-,38,-,64.73,25.44,39.28,2.416,0.41,2.0,18.89,-,-,38.0,-
1409,桃園市,1999/01/24,大園,0.5,0.47,29.5,-,28,-,12.34,1.75,10.59,-,-,-,18.49,-,-,38.0,-
1410,桃園市,1999/01/24,龍潭,2.2,0.61,15.1,-,35,-,31.13,5.41,25.72,-,-,-,17.77,-,-,35.0,-
1411,桃園市,1999/01/24,平鎮,3.9,0.85,20.4,-,27,-,30.28,4.58,25.7,2.281,0.2,2.08,18.99,-,-,27.0,-
1412,桃園市,1999/01/24,觀音,1.2,0.4,32.4,-,33,-,9.45,1.5,7.94,2.378,0.14,2.24,18.37,-,-,39.0,-
1413,桃園市,1999/01/23,桃園,11.0,0.68,13.8,-,45,-,57.4,23.74,33.66,2.746,0.52,2.22,19.49,-,-,45.0,-
1414,桃園市,1999/01/23,中壢,4.8,1.87,-,-,58,-,117.09,73.57,43.52,3.182,0.92,2.26,18.94,-,-,54.0,-
1415,桃園市,1999/01/23,大園,3.4,0.52,13.4,-,34,-,41.83,18.81,23.02,-,-,-,18.27,-,-,34.0,-
1416,桃園市,1999/01/23,龍潭,3.4,0.69,10.0,-,44,-,59.22,27.98,31.25,-,-,-,18.83,-,-,44.0,-
1417,桃園市,1999/01/23,平鎮,4.1,0.94,12.3,-,44,-,53.74,22.4,31.34,2.537,0.36,2.18,19.08,-,-,44.0,-
1418,桃園市,1999/01/23,觀音,4.0,-,17.1,-,33,-,-,-,-,2.582,0.25,2.34,17.77,-,-,33.0,-
1419,桃園市,1999/01/22,桃園,14.7,1.11,11.8,-,78,-,87.54,34.54,53.0,3.35,0.92,2.43,19.56,-,-,64.0,-
1420,桃園市,1999/01/22,中壢,8.5,2.28,-,-,95,-,145.26,86.61,58.65,3.276,1.22,2.05,18.69,-,-,72.0,-
1421,桃園市,1999/01/22,大園,8.3,0.62,17.7,-,53,-,53.03,24.76,28.27,-,-,-,17.97,-,-,52.0,-
1422,桃園市,1999/01/22,龍潭,7.5,1.01,8.9,-,87,-,87.06,37.18,49.88,-,-,-,18.39,-,-,68.0,-
1423,桃園市,1999/01/22,平鎮,8.5,1.31,12.6,-,64,-,82.44,38.05,44.4,3.082,0.68,2.4,18.73,-,-,57.0,-
1424,桃園市,1999/01/22,觀音,7.9,0.49,22.5,-,64,-,36.44,15.4,21.04,2.86,0.38,2.48,17.5,-,-,57.0,-
1425,桃園市,1999/01/21,桃園,4.2,0.4,26.7,-,31,-,24.66,3.18,21.48,1.975,0.18,1.8,17.02,-,-,31.0,-
1426,桃園市,1999/01/21,中壢,4.5,0.92,-,-,24,-,57.76,22.04,35.72,2.261,0.44,1.82,17.3,-,-,24.0,-
1427,桃園市,1999/01/21,大園,1.3,0.32,31.2,-,19,-,16.52,2.12,14.4,-,-,-,17.63,-,-,33.0,-
1428,桃園市,1999/01/21,龍潭,1.9,0.52,21.4,-,29,-,32.43,7.64,24.79,-,-,-,16.14,-,-,29.0,-
1429,桃園市,1999/01/21,平鎮,3.7,0.73,26.7,-,24,-,29.42,6.33,23.09,2.118,0.16,1.96,17.46,-,-,32.0,-
1430,桃園市,1999/01/21,觀音,6.4,0.31,26.1,-,41,-,21.77,4.51,17.25,2.515,0.23,2.28,17.45,-,-,41.0,-
1431,桃園市,1999/01/20,桃園,3.9,0.48,23.5,-,37,-,29.36,4.85,24.52,2.492,0.3,2.19,16.2,-,-,37.0,-
1432,桃園市,1999/01/20,中壢,3.9,0.65,-,-,40,-,55.03,17.53,37.5,2.407,0.31,2.09,16.0,-,-,40.0,-
1433,桃園市,1999/01/20,大園,0.4,0.34,37.2,-,27,-,6.03,0.41,5.63,-,-,-,16.38,-,-,35.0,-
1434,桃園市,1999/01/20,龍潭,2.0,0.34,25.1,-,33,-,22.32,3.01,19.31,-,-,-,15.04,-,-,33.0,-
1435,桃園市,1999/01/20,平鎮,2.7,0.65,22.7,-,27,-,28.98,3.15,25.83,2.278,0.17,2.11,16.07,-,-,28.0,-
1436,桃園市,1999/01/20,觀音,1.9,0.29,35.6,-,53,-,7.86,0.45,7.41,2.485,0.23,2.26,16.49,-,-,52.0,-
1437,桃園市,1999/01/19,桃園,10.1,0.73,17.8,-,51,-,45.85,19.34,26.51,2.691,0.41,2.28,18.11,-,-,51.0,-
1438,桃園市,1999/01/19,中壢,4.3,1.37,-,-,51,-,92.18,53.78,38.4,3.137,0.8,2.34,17.69,-,-,51.0,-
1439,桃園市,1999/01/19,大園,2.9,0.66,29.1,-,44,-,36.39,21.89,14.49,-,-,-,17.46,-,-,44.0,-
1440,桃園市,1999/01/19,龍潭,2.0,0.63,15.4,-,32,-,38.16,15.27,22.89,-,-,-,17.2,-,-,32.0,-
1441,桃園市,1999/01/19,平鎮,3.2,0.99,19.2,-,39,-,43.47,18.68,24.79,2.469,0.36,2.11,17.86,-,-,39.0,-
1442,桃園市,1999/01/19,觀音,2.8,0.39,27.8,-,50,-,18.97,5.27,13.7,2.459,0.17,2.29,17.57,-,-,50.0,-
1443,桃園市,1999/01/18,桃園,7.6,0.96,16.2,-,66,-,70.47,30.18,40.29,2.77,0.47,2.3,18.28,-,-,58.0,-
1444,桃園市,1999/01/18,中壢,4.1,1.7,-,-,69,-,110.92,67.9,43.02,3.434,0.95,2.48,17.22,-,-,60.0,-
1445,桃園市,1999/01/18,大園,3.0,0.52,22.3,-,45,-,34.91,17.71,17.2,-,-,-,17.18,-,-,45.0,-
1446,桃園市,1999/01/18,龍潭,2.0,0.68,10.8,-,57,-,54.46,25.1,29.36,-,-,-,17.29,-,-,53.0,-
