序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1240,基隆市,1998/12/01,基隆,3.7,0.97,20.0,-,61,-,34.42,11.83,22.59,2.599,0.35,2.25,23.61,-,-,56.0,-
1241,新竹市,1998/12/31,新竹,3.1,0.57,18.4,-,60,-,28.74,4.92,23.81,2.39,0.25,2.14,17.89,-,-,55.0,-
1242,新竹市,1998/12/30,新竹,6.0,0.87,38.4,-,66,-,35.38,4.44,30.94,2.511,0.32,2.19,20.99,-,-,72.0,-
1243,新竹市,1998/12/29,新竹,5.2,0.59,30.2,-,57,-,27.89,2.82,25.06,2.296,0.22,2.07,20.18,-,-,54.0,-
1244,新竹市,1998/12/28,新竹,5.9,0.68,22.4,-,54,-,34.55,4.7,29.85,2.504,0.26,2.25,20.22,-,-,52.0,-
1245,新竹市,1998/12/27,新竹,4.7,0.61,18.5,-,44,-,33.39,7.59,25.8,2.516,0.22,2.3,18.92,-,-,44.0,-
1246,新竹市,1998/12/26,新竹,6.3,0.66,17.6,-,41,-,41.6,9.93,31.67,2.713,0.46,2.26,18.91,-,-,41.0,-
1247,新竹市,1998/12/25,新竹,5.9,0.54,20.5,-,34,-,33.11,4.67,28.44,2.464,0.28,2.18,18.64,-,-,34.0,-
1248,新竹市,1998/12/24,新竹,4.8,0.52,26.1,-,48,-,32.64,4.6,28.04,2.235,0.19,2.05,18.33,-,-,48.0,-
1249,新竹市,1998/12/23,新竹,2.1,0.44,32.8,-,20,-,17.73,1.34,16.39,1.965,0.04,1.92,18.84,-,-,35.0,-
1250,新竹市,1998/12/22,新竹,4.6,0.88,14.7,-,23,-,49.52,24.52,25.0,2.72,0.42,2.3,22.04,-,-,23.0,-
1251,新竹市,1998/12/21,新竹,3.7,0.74,14.6,-,17,-,42.72,15.58,27.14,2.479,0.32,2.16,20.81,-,-,23.0,-
1252,新竹市,1998/12/20,新竹,2.2,0.42,21.7,-,-,-,20.83,2.21,18.62,2.035,0.04,2.0,20.67,-,-,29.0,-
1253,新竹市,1998/12/19,新竹,4.1,0.65,12.8,-,45,-,39.04,10.73,28.3,2.521,0.36,2.17,21.92,-,-,45.0,-
1254,新竹市,1998/12/18,新竹,5.4,0.91,27.5,-,58,-,44.28,11.67,32.61,2.931,0.46,2.47,22.84,-,-,73.0,-
1255,新竹市,1998/12/17,新竹,3.5,0.54,24.1,-,36,-,28.96,5.19,23.77,2.283,0.24,2.05,21.86,-,-,36.0,-
1256,新竹市,1998/12/16,新竹,5.2,0.47,26.1,-,70,-,28.39,3.21,25.18,2.281,0.24,2.05,19.43,-,-,60.0,-
1257,新竹市,1998/12/15,新竹,5.2,0.56,31.8,-,96,-,25.76,2.4,23.35,2.304,0.22,2.09,18.32,-,-,73.0,-
1258,新竹市,1998/12/14,新竹,1.2,0.39,33.7,-,-,-,18.53,1.94,16.6,2.046,0.11,1.93,16.06,-,-,36.0,-
1259,新竹市,1998/12/13,新竹,1.3,0.35,31.7,-,17,-,15.84,1.52,14.32,2.019,0.07,1.95,19.29,-,-,32.0,-
1260,新竹市,1998/12/12,新竹,3.6,0.51,30.0,-,32,-,22.29,2.5,19.79,2.213,0.19,2.03,19.8,-,-,32.0,-
1261,新竹市,1998/12/11,新竹,3.0,0.34,27.5,-,22,-,20.45,2.06,18.39,2.145,0.14,2.0,17.41,-,-,30.0,-
1262,新竹市,1998/12/10,新竹,3.2,0.35,27.7,-,27,-,21.05,3.01,18.04,2.115,0.09,2.02,18.34,-,-,32.0,-
1263,新竹市,1998/12/09,新竹,3.3,0.3,27.6,-,31,-,20.25,2.31,17.94,2.168,0.08,2.09,18.54,-,-,31.0,-
1264,新竹市,1998/12/08,新竹,4.5,0.37,29.1,-,63,-,21.58,2.39,19.19,2.18,0.08,2.1,16.93,-,-,57.0,-
1265,新竹市,1998/12/07,新竹,2.5,0.42,28.3,-,44,-,18.0,1.47,16.53,2.057,0.07,1.98,19.2,-,-,44.0,-
1266,新竹市,1998/12/06,新竹,2.5,0.4,27.7,-,29,-,18.69,1.82,16.87,2.056,0.07,1.99,20.11,-,-,29.0,-
1267,新竹市,1998/12/05,新竹,2.2,0.34,28.1,-,19,-,17.49,2.17,15.32,2.019,0.06,1.95,19.98,-,-,28.0,-
1268,新竹市,1998/12/04,新竹,4.6,0.66,15.0,-,21,-,40.74,13.44,27.31,2.387,0.28,2.11,19.66,-,-,27.0,-
1269,新竹市,1998/12/03,新竹,2.2,0.41,28.3,-,17,-,16.31,1.34,14.97,2.091,0.05,2.04,18.72,-,-,29.0,-
1270,新竹市,1998/12/02,新竹,3.6,0.66,23.2,-,46,-,21.94,3.96,17.98,2.131,0.17,1.96,22.09,-,-,46.0,-
1271,新竹市,1998/12/01,新竹,7.8,0.93,33.8,-,64,-,36.39,10.29,26.09,2.689,0.36,2.33,24.71,-,-,79.0,-
1272,嘉義市,1998/12/31,嘉義,4.6,0.99,16.3,-,158,-,46.77,10.57,36.2,2.569,0.44,2.13,18.8,-,-,104.0,-
1273,嘉義市,1998/12/30,嘉義,6.4,1.07,27.8,-,131,-,62.08,21.52,40.56,2.94,0.66,2.28,19.66,-,-,90.0,-
1274,嘉義市,1998/12/29,嘉義,8.4,1.11,17.1,-,142,-,69.52,27.75,41.77,2.974,0.7,2.27,19.36,-,-,96.0,-
1275,嘉義市,1998/12/28,嘉義,7.2,1.06,17.7,-,116,-,64.17,24.88,39.29,2.846,0.53,2.31,19.23,-,-,83.0,-
1276,嘉義市,1998/12/27,嘉義,6.4,1.03,15.7,-,113,-,65.43,27.68,37.75,2.888,0.46,2.43,18.87,-,-,81.0,-
1277,嘉義市,1998/12/26,嘉義,9.7,1.01,12.8,-,104,-,72.42,31.88,40.54,2.935,0.61,2.32,18.8,-,-,77.0,-
1278,嘉義市,1998/12/25,嘉義,6.5,0.77,15.6,-,96,-,56.41,17.56,38.85,2.59,0.5,2.09,19.07,-,-,73.0,-
1279,嘉義市,1998/12/24,嘉義,5.6,0.91,11.9,-,82,-,48.68,11.73,36.95,2.588,0.54,2.05,18.49,-,-,66.0,-
1280,嘉義市,1998/12/23,嘉義,3.5,0.62,7.9,-,58,-,40.44,9.06,31.38,2.348,0.38,1.97,19.39,-,-,54.0,-
1281,嘉義市,1998/12/22,嘉義,3.8,1.04,4.4,-,110,-,64.66,29.09,35.57,2.725,0.55,2.17,21.12,-,-,80.0,-
1282,嘉義市,1998/12/21,嘉義,3.0,1.12,3.5,-,72,-,72.84,37.51,35.32,2.846,0.65,2.2,20.63,-,-,61.0,-
1283,嘉義市,1998/12/20,嘉義,2.2,0.86,5.0,-,59,-,54.12,22.6,31.52,2.581,0.35,2.24,20.69,-,-,54.0,-
1284,嘉義市,1998/12/19,嘉義,5.1,0.89,7.8,-,138,-,61.89,22.11,39.77,2.567,0.36,2.21,21.71,-,-,94.0,-
1285,嘉義市,1998/12/18,嘉義,7.7,1.08,18.9,-,180,-,61.7,21.38,40.32,3.167,0.63,2.54,21.25,-,-,115.0,-
1286,嘉義市,1998/12/17,嘉義,10.8,1.11,20.4,-,139,-,66.88,23.87,43.01,2.963,0.74,2.22,21.05,-,-,95.0,-
1287,嘉義市,1998/12/16,嘉義,7.9,0.84,13.2,-,130,-,57.68,17.55,40.13,2.661,0.6,2.06,19.53,-,-,90.0,-
1288,嘉義市,1998/12/15,嘉義,8.7,0.86,13.8,-,117,-,62.38,20.23,42.15,2.717,0.63,2.09,18.65,-,-,83.0,-
1289,嘉義市,1998/12/14,嘉義,3.8,0.55,12.7,-,57,-,37.77,7.56,30.2,2.284,0.24,2.05,17.35,-,-,53.0,-
1290,嘉義市,1998/12/13,嘉義,5.3,0.74,10.7,-,83,-,46.12,10.6,35.52,2.45,0.28,2.17,19.91,-,-,67.0,-
1291,嘉義市,1998/12/12,嘉義,6.6,0.8,16.5,-,88,-,52.57,16.41,36.16,2.622,0.39,2.23,19.52,-,-,69.0,-
1292,嘉義市,1998/12/11,嘉義,6.7,0.68,14.2,-,67,-,51.68,14.25,37.43,2.62,0.51,2.11,18.04,-,-,59.0,-
1293,嘉義市,1998/12/10,嘉義,7.4,0.87,14.4,-,73,-,57.02,18.01,39.01,2.889,0.58,1.99,18.18,-,-,62.0,-
1294,嘉義市,1998/12/09,嘉義,7.3,0.86,19.6,-,96,-,55.89,16.31,39.58,2.818,0.57,2.25,18.24,-,-,73.0,-
1295,嘉義市,1998/12/08,嘉義,6.2,0.71,18.8,-,104,-,44.62,8.33,36.29,2.598,0.34,2.26,17.84,-,-,77.0,-
1296,嘉義市,1998/12/07,嘉義,4.8,0.77,15.9,-,86,-,44.56,11.15,33.4,2.509,0.29,2.22,19.71,-,-,68.0,-
1297,嘉義市,1998/12/06,嘉義,4.7,0.76,18.8,-,71,-,39.94,7.42,32.52,2.474,0.17,2.31,20.43,-,-,60.0,-
1298,嘉義市,1998/12/05,嘉義,4.9,0.8,15.0,-,77,-,42.83,9.9,32.93,2.386,0.24,2.16,21.03,-,-,63.0,-
1299,嘉義市,1998/12/04,嘉義,9.1,0.85,12.9,-,96,-,57.25,14.14,43.11,2.688,0.39,2.29,21.22,-,-,73.0,-
1300,嘉義市,1998/12/03,嘉義,5.8,0.87,11.1,-,76,-,47.89,11.99,35.89,2.645,0.49,2.16,20.87,-,-,63.0,-
1301,嘉義市,1998/12/02,嘉義,5.8,0.86,16.1,-,100,-,47.65,13.31,34.34,2.764,0.52,2.24,24.04,-,-,75.0,-
1302,嘉義市,1998/12/01,嘉義,5.5,1.11,26.5,-,135,-,43.69,10.57,33.13,2.995,0.54,2.46,25.05,-,-,92.0,-
1303,宜蘭縣,1998/12/31,宜蘭,1.3,0.56,26.1,-,36,-,17.17,2.92,14.25,-,-,-,18.19,-,-,36.0,-
1304,宜蘭縣,1998/12/31,冬山,0.6,0.43,19.5,-,38,-,25.41,11.38,14.02,2.655,0.17,2.48,17.49,-,-,38.0,-
1305,宜蘭縣,1998/12/30,宜蘭,2.2,0.53,26.3,-,46,-,19.92,3.67,16.25,-,-,-,19.0,-,-,46.0,-
1306,宜蘭縣,1998/12/30,冬山,1.3,0.59,13.5,-,65,-,36.51,14.27,22.24,2.592,0.24,2.35,18.95,-,-,58.0,-
1307,宜蘭縣,1998/12/29,宜蘭,1.0,0.62,28.9,-,48,-,17.05,1.86,15.19,-,-,-,17.7,-,-,48.0,-
1308,宜蘭縣,1998/12/29,冬山,1.1,0.6,16.5,-,62,-,41.77,14.5,27.27,2.452,0.26,2.19,17.64,-,-,56.0,-
1309,宜蘭縣,1998/12/28,宜蘭,1.1,0.61,26.3,-,41,-,16.08,1.76,14.32,-,-,-,17.79,-,-,41.0,-
1310,宜蘭縣,1998/12/28,冬山,0.7,0.59,18.4,-,49,-,36.79,11.49,25.3,2.431,0.25,2.18,17.89,-,-,49.0,-
1311,宜蘭縣,1998/12/27,宜蘭,1.0,0.45,24.4,-,28,-,12.89,0.53,12.36,-,-,-,17.64,-,-,31.0,-
1312,宜蘭縣,1998/12/27,冬山,0.3,0.42,15.1,-,33,-,26.17,7.83,18.34,2.74,0.24,2.5,17.49,-,-,33.0,-
1313,宜蘭縣,1998/12/26,宜蘭,3.7,0.5,24.8,-,37,-,18.53,2.88,15.65,-,-,-,17.48,-,-,39.0,-
1314,宜蘭縣,1998/12/26,冬山,0.7,0.66,14.3,-,48,-,33.81,11.34,22.47,2.527,0.39,2.14,17.6,-,-,48.0,-
1315,宜蘭縣,1998/12/25,宜蘭,1.2,0.42,26.2,-,38,-,14.57,2.3,12.27,-,-,-,17.64,-,-,38.0,-
1316,宜蘭縣,1998/12/25,冬山,0.4,0.27,23.9,-,40,-,20.49,5.3,15.18,2.305,0.21,2.09,18.17,-,-,40.0,-
1317,宜蘭縣,1998/12/24,宜蘭,1.1,0.51,26.6,-,40,-,12.06,0.53,11.52,-,-,-,16.7,-,-,40.0,-
1318,宜蘭縣,1998/12/24,冬山,1.3,0.41,22.7,-,54,-,28.83,6.85,21.98,2.284,0.24,2.04,17.64,-,-,52.0,-
1319,宜蘭縣,1998/12/23,宜蘭,1.1,0.52,18.9,-,17,-,18.63,2.6,16.03,-,-,-,19.48,-,-,26.0,-
1320,宜蘭縣,1998/12/23,冬山,0.2,0.41,24.5,-,15,-,15.14,2.81,12.32,2.096,0.08,2.01,19.88,-,-,32.0,-
1321,宜蘭縣,1998/12/22,宜蘭,1.8,0.8,9.3,-,19,-,28.49,10.52,17.97,-,-,-,21.46,-,-,20.0,-
1322,宜蘭縣,1998/12/22,冬山,0.3,0.44,8.1,-,13,-,26.45,9.59,16.86,2.418,0.25,2.17,21.66,-,-,16.0,-
1323,宜蘭縣,1998/12/21,宜蘭,0.9,0.75,17.8,-,19,-,24.16,8.75,15.41,-,-,-,19.95,-,-,28.0,-
1324,宜蘭縣,1998/12/21,冬山,0.3,0.4,13.4,-,14,-,25.76,9.31,16.45,2.417,0.18,2.23,20.36,-,-,24.0,-
1325,宜蘭縣,1998/12/20,宜蘭,0.1,0.35,26.8,-,13,-,10.11,0.59,9.51,-,-,-,19.84,-,-,26.0,-
1326,宜蘭縣,1998/12/20,冬山,0.2,0.33,20.6,-,13,-,17.08,3.78,13.3,2.107,0.14,1.97,20.06,-,-,27.0,-
1327,宜蘭縣,1998/12/19,宜蘭,0.4,0.51,13.2,-,19,-,21.59,5.46,16.13,-,-,-,20.79,-,-,25.0,-
1328,宜蘭縣,1998/12/19,冬山,0.3,0.36,11.0,-,-,-,23.95,8.39,15.56,2.373,0.17,2.2,20.77,-,-,26.0,-
1329,宜蘭縣,1998/12/18,宜蘭,1.6,1.05,11.4,-,34,-,40.32,18.56,21.76,-,-,-,20.36,-,-,34.0,-
1330,宜蘭縣,1998/12/18,冬山,4.2,0.82,3.6,-,48,-,55.52,29.86,25.67,2.674,0.39,2.29,20.51,-,-,48.0,-
1331,宜蘭縣,1998/12/17,宜蘭,0.5,0.49,21.8,-,30,-,15.97,1.82,14.15,-,-,-,18.45,-,-,30.0,-
1332,宜蘭縣,1998/12/17,冬山,0.6,0.46,9.6,-,32,-,28.68,9.0,19.68,2.624,0.36,2.26,18.59,-,-,32.0,-
1333,宜蘭縣,1998/12/16,宜蘭,1.0,0.57,19.8,-,53,-,16.39,1.82,14.57,-,-,-,17.52,-,-,52.0,-
1334,宜蘭縣,1998/12/16,冬山,0.9,0.43,12.8,-,81,-,33.61,10.98,22.63,2.845,0.5,2.35,18.04,-,-,66.0,-
1335,宜蘭縣,1998/12/15,宜蘭,2.6,0.68,23.6,-,87,-,17.72,1.81,15.91,-,-,-,16.78,-,-,68.0,-
1336,宜蘭縣,1998/12/15,冬山,1.9,0.58,19.1,-,101,-,29.85,7.76,22.08,2.419,0.28,2.14,17.47,-,-,75.0,-
1337,宜蘭縣,1998/12/14,宜蘭,1.5,0.48,26.0,-,16,-,16.81,1.61,15.2,-,-,-,17.53,-,-,32.0,-
1338,宜蘭縣,1998/12/14,冬山,0.4,0.21,30.4,-,12,-,14.03,3.09,10.93,2.205,0.16,2.05,18.11,-,-,34.0,-
1339,宜蘭縣,1998/12/13,宜蘭,0.1,0.53,25.6,-,-,-,16.02,1.25,14.77,-,-,-,18.57,-,-,30.0,-
1340,宜蘭縣,1998/12/13,冬山,0.1,0.37,22.2,-,12,-,17.64,3.36,14.28,2.286,0.2,2.09,18.94,-,-,26.0,-
1341,宜蘭縣,1998/12/12,宜蘭,0.3,0.43,27.2,-,27,-,13.26,0.63,12.63,-,-,-,17.27,-,-,29.0,-
1342,宜蘭縣,1998/12/12,冬山,0.3,0.36,23.3,-,17,-,19.4,3.92,15.48,2.283,0.2,2.09,17.76,-,-,30.0,-
1343,宜蘭縣,1998/12/11,宜蘭,0.2,0.43,29.3,-,15,-,13.73,1.11,12.62,-,-,-,15.55,-,-,31.0,-
1344,宜蘭縣,1998/12/11,冬山,0.2,0.28,21.8,-,14,-,26.64,8.28,18.36,2.229,0.14,2.09,15.93,-,-,30.0,-
1345,宜蘭縣,1998/12/10,宜蘭,0.4,0.5,25.1,-,16,-,14.76,2.33,12.44,-,-,-,15.49,-,-,29.0,-
1346,宜蘭縣,1998/12/10,冬山,0.2,0.28,20.2,-,16,-,22.19,6.14,16.05,2.288,0.17,2.12,16.15,-,-,30.0,-
1347,宜蘭縣,1998/12/09,宜蘭,0.6,0.33,26.7,-,16,-,11.26,1.1,10.16,-,-,-,15.98,-,-,27.0,-
1348,宜蘭縣,1998/12/09,冬山,0.5,0.37,17.4,-,21,-,30.3,10.32,19.99,2.341,0.16,2.18,16.33,-,-,29.0,-
1349,宜蘭縣,1998/12/08,宜蘭,2.3,0.56,27.6,-,71,-,14.38,1.3,13.08,-,-,-,16.72,-,-,60.0,-
1350,宜蘭縣,1998/12/08,冬山,1.1,0.33,23.0,-,79,-,24.65,6.64,18.01,2.333,0.18,2.15,16.73,-,-,64.0,-
1351,宜蘭縣,1998/12/07,宜蘭,0.8,0.57,19.3,-,22,-,16.21,1.88,14.32,-,-,-,17.78,-,-,29.0,-
1352,宜蘭縣,1998/12/07,冬山,0.5,0.41,16.8,-,26,-,25.63,7.53,18.1,2.334,0.16,2.17,18.11,-,-,28.0,-
1353,宜蘭縣,1998/12/06,宜蘭,0.4,0.47,25.9,-,26,-,11.92,1.48,10.44,-,-,-,18.84,-,-,32.0,-
1354,宜蘭縣,1998/12/06,冬山,0.1,0.43,21.9,-,21,-,16.71,4.12,12.6,2.271,0.18,2.09,19.12,-,-,30.0,-
1355,宜蘭縣,1998/12/05,宜蘭,0.2,0.53,25.3,-,21,-,11.46,0.82,10.64,-,-,-,18.23,-,-,31.0,-
1356,宜蘭縣,1998/12/05,冬山,0.2,0.39,20.0,-,17,-,21.96,5.77,16.19,2.263,0.11,2.16,18.01,-,-,27.0,-
1357,宜蘭縣,1998/12/04,宜蘭,0.6,0.53,23.2,-,16,-,15.68,1.23,14.45,-,-,-,18.13,-,-,29.0,-
1358,宜蘭縣,1998/12/04,冬山,0.3,0.42,19.3,-,15,-,24.47,6.82,17.65,2.245,0.19,2.06,18.63,-,-,28.0,-
1359,宜蘭縣,1998/12/03,宜蘭,0.4,0.54,24.0,-,20,-,12.78,0.86,11.92,-,-,-,19.65,-,-,27.0,-
1360,宜蘭縣,1998/12/03,冬山,0.2,0.27,25.7,-,-,-,13.36,2.68,10.69,2.143,0.13,2.01,19.56,-,-,31.0,-
1361,宜蘭縣,1998/12/02,宜蘭,2.1,0.89,14.7,-,49,-,27.8,8.31,19.49,-,-,-,22.61,-,-,49.0,-
1362,宜蘭縣,1998/12/02,冬山,1.0,0.64,11.1,-,39,-,29.19,12.56,16.63,2.629,0.24,2.39,22.16,-,-,39.0,-
1363,宜蘭縣,1998/12/01,宜蘭,1.6,1.0,18.1,-,46,-,26.3,8.33,17.96,-,-,-,22.68,-,-,46.0,-
1364,宜蘭縣,1998/12/01,冬山,1.0,0.87,7.7,-,63,-,36.74,16.46,20.28,2.65,0.35,2.31,22.52,-,-,57.0,-
1365,桃園市,1998/12/31,桃園,4.5,0.54,22.0,-,62,-,32.14,7.29,24.85,2.576,0.38,2.19,16.85,-,-,56.0,-
1366,桃園市,1998/12/31,中壢,5.3,1.11,-,-,70,-,72.02,28.67,43.35,-,-,-,16.51,-,-,60.0,-
1367,桃園市,1998/12/31,大園,-,0.4,32.8,-,59,-,8.36,0.6,7.77,-,-,-,17.1,-,-,54.0,-
1368,桃園市,1998/12/31,龍潭,2.2,0.48,16.4,-,71,-,36.48,8.5,27.97,-,-,-,15.55,-,-,60.0,-
1369,桃園市,1998/12/31,平鎮,4.5,0.82,22.0,-,63,-,-,-,-,2.313,0.23,2.08,16.86,-,-,56.0,-
1370,桃園市,1998/12/31,觀音,1.0,0.27,36.0,-,-,-,5.68,0.07,5.61,2.31,0.04,2.27,17.37,-,-,80.0,-
1371,桃園市,1998/12/30,桃園,6.9,0.51,31.9,-,43,-,36.34,11.39,24.94,2.432,0.44,1.99,19.74,-,-,43.0,-
1372,桃園市,1998/12/30,中壢,6.8,1.45,-,-,55,-,102.32,56.12,46.2,-,-,-,19.65,-,-,56.0,-
1373,桃園市,1998/12/30,大園,5.6,0.71,25.3,-,46,-,56.06,23.16,32.9,-,-,-,20.08,-,-,46.0,-
1374,桃園市,1998/12/30,龍潭,2.7,0.61,30.7,-,73,-,48.44,17.96,30.47,-,-,-,19.62,-,-,61.0,-
1375,桃園市,1998/12/30,平鎮,5.9,0.98,32.2,-,48,-,44.45,17.34,27.11,2.719,0.54,2.18,20.07,-,-,48.0,-
1376,桃園市,1998/12/30,觀音,8.8,0.47,27.4,-,109,-,33.2,5.06,28.15,2.697,0.35,2.35,20.16,-,-,80.0,-
1377,桃園市,1998/12/29,桃園,7.3,0.35,37.5,-,53,-,22.95,2.05,20.89,2.254,0.17,2.08,18.93,-,-,51.0,-
1378,桃園市,1998/12/29,中壢,6.8,0.66,-,-,48,-,53.84,15.29,38.54,-,-,-,18.32,-,-,51.0,-
1379,桃園市,1998/12/29,大園,4.3,0.36,35.9,-,39,-,17.87,1.5,16.38,-,-,-,18.99,-,-,40.0,-
1380,桃園市,1998/12/29,龍潭,0.8,0.32,37.8,-,51,-,13.34,-,12.77,-,-,-,18.46,-,-,50.0,-
1381,桃園市,1998/12/29,平鎮,6.1,0.7,34.6,-,46,-,28.8,3.7,25.1,2.442,0.3,2.14,18.94,-,-,46.0,-
1382,桃園市,1998/12/29,觀音,7.0,0.31,34.9,-,118,-,22.17,3.8,18.37,2.462,0.1,2.36,19.34,-,-,84.0,-
1383,桃園市,1998/12/28,桃園,8.4,0.45,31.5,-,55,-,28.78,3.53,25.24,2.274,0.17,2.1,19.06,-,-,52.0,-
1384,桃園市,1998/12/28,中壢,7.2,0.79,-,-,46,-,57.13,18.06,39.07,-,-,-,18.53,-,-,49.0,-
1385,桃園市,1998/12/28,大園,4.9,0.39,32.4,-,-,-,21.75,2.13,19.62,-,-,-,19.15,-,-,54.0,-
1386,桃園市,1998/12/28,龍潭,0.9,0.32,33.3,-,48,-,16.88,2.21,14.68,-,-,-,18.29,-,-,48.0,-
1387,桃園市,1998/12/28,平鎮,5.7,0.76,32.1,-,44,-,27.45,3.45,24.0,2.487,0.22,2.27,19.16,-,-,44.0,-
1388,桃園市,1998/12/28,觀音,5.6,0.34,39.1,-,92,-,12.78,0.65,12.13,2.43,0.09,2.34,19.4,-,-,71.0,-
1389,桃園市,1998/12/27,桃園,6.7,0.49,22.4,-,39,-,29.47,4.46,25.01,2.134,0.2,1.94,18.18,-,-,40.0,-
1390,桃園市,1998/12/27,中壢,5.6,0.8,-,-,34,-,57.17,20.63,36.54,-,-,-,17.76,-,-,34.0,-
1391,桃園市,1998/12/27,大園,1.1,0.33,34.0,-,-,-,11.59,0.66,10.94,-,-,-,18.46,-,-,38.0,-
1392,桃園市,1998/12/27,龍潭,3.3,0.41,20.7,-,45,-,25.47,4.05,21.43,-,-,-,17.13,-,-,45.0,-
1393,桃園市,1998/12/27,平鎮,3.7,0.69,25.1,-,33,-,30.19,6.65,23.54,2.597,0.29,2.31,18.31,-,-,33.0,-
1394,桃園市,1998/12/27,觀音,4.1,0.24,42.2,-,48,-,8.2,0.57,7.64,2.423,0.09,2.33,18.87,-,-,48.0,-
1395,桃園市,1998/12/26,桃園,6.9,0.41,23.6,-,35,-,31.26,3.48,27.77,2.403,0.18,2.22,17.66,-,-,35.0,-
1396,桃園市,1998/12/26,中壢,6.8,0.89,-,-,37,-,68.58,24.12,44.46,-,-,-,17.38,-,-,37.0,-
1397,桃園市,1998/12/26,大園,3.5,0.29,27.9,-,20,-,23.1,2.82,20.29,-,-,-,18.05,-,-,38.0,-
1398,桃園市,1998/12/26,龍潭,1.3,0.38,21.6,-,37,-,29.43,4.7,24.73,-,-,-,16.93,-,-,37.0,-
1399,桃園市,1998/12/26,平鎮,5.2,0.8,24.4,-,31,-,35.53,6.71,28.81,2.579,0.35,2.23,18.2,-,-,36.0,-
1400,桃園市,1998/12/26,觀音,10.4,0.21,28.6,-,46,-,30.03,7.57,22.46,2.567,0.14,2.43,18.34,-,-,46.0,-
1401,桃園市,1998/12/25,桃園,6.0,0.47,20.5,-,40,-,38.06,7.5,30.56,2.495,0.33,2.16,17.29,-,-,40.0,-
1402,桃園市,1998/12/25,中壢,7.5,0.78,-,-,43,-,75.12,27.72,47.4,-,-,-,16.87,-,-,43.0,-
1403,桃園市,1998/12/25,大園,2.4,0.23,28.3,-,23,-,21.17,3.01,18.16,-,-,-,17.64,-,-,37.0,-
1404,桃園市,1998/12/25,龍潭,3.1,0.3,25.1,-,40,-,22.72,3.26,19.46,-,-,-,16.52,-,-,40.0,-
1405,桃園市,1998/12/25,平鎮,6.1,0.73,22.2,-,35,-,36.0,6.45,29.54,2.614,0.33,2.28,17.65,-,-,35.0,-
1406,桃園市,1998/12/25,觀音,8.0,0.19,31.4,-,69,-,20.54,4.46,16.27,2.484,0.1,2.38,18.06,-,-,60.0,-
1407,桃園市,1998/12/24,桃園,5.2,0.52,22.8,-,58,-,38.37,7.06,31.31,2.373,0.4,1.99,16.66,-,-,54.0,-
1408,桃園市,1998/12/24,中壢,7.4,0.87,-,-,51,-,72.08,25.06,47.02,-,-,-,16.22,-,-,53.0,-
1409,桃園市,1998/12/24,大園,2.6,0.25,32.0,-,36,-,20.24,1.68,18.56,-,-,-,17.51,-,-,37.0,-
1410,桃園市,1998/12/24,龍潭,1.4,0.23,33.2,-,39,-,14.42,1.5,12.92,-,-,-,15.9,-,-,39.0,-
1411,桃園市,1998/12/24,平鎮,5.8,0.89,23.4,-,50,-,39.21,6.92,32.28,2.584,0.34,2.24,16.93,-,-,50.0,-
1412,桃園市,1998/12/24,觀音,6.3,0.22,38.1,-,90,-,15.06,0.85,14.21,2.434,0.09,2.34,17.93,-,-,40.0,-
1413,桃園市,1998/12/23,桃園,1.0,0.42,31.0,-,20,-,20.17,3.11,17.06,2.542,0.22,2.34,17.82,-,-,34.0,-
1414,桃園市,1998/12/23,中壢,3.6,0.84,-,-,17,-,62.8,21.84,40.96,-,-,-,17.05,-,-,19.0,-
1415,桃園市,1998/12/23,大園,1.2,0.28,40.9,-,21,-,3.82,0.08,3.74,-,-,-,17.9,-,-,38.0,-
1416,桃園市,1998/12/23,龍潭,0.8,0.23,25.5,-,15,-,16.6,1.65,14.94,-,-,-,17.23,-,-,29.0,-
1417,桃園市,1998/12/23,平鎮,1.8,0.47,27.2,-,19,-,23.34,2.21,21.13,-,-,-,17.7,-,-,34.0,-
1418,桃園市,1998/12/23,觀音,0.2,0.23,43.5,-,35,-,2.29,-,2.28,2.273,0.02,2.25,17.93,-,-,42.0,-
1419,桃園市,1998/12/22,桃園,8.7,0.55,12.0,-,23,-,43.18,16.03,27.14,2.795,0.41,2.39,21.01,-,-,23.0,-
1420,桃園市,1998/12/22,中壢,6.0,1.02,-,-,21,-,94.1,50.84,43.26,-,-,-,20.17,-,-,21.0,-
1421,桃園市,1998/12/22,大園,0.6,0.39,22.2,-,18,-,16.55,4.33,12.22,-,-,-,20.31,-,-,34.0,-
1422,桃園市,1998/12/22,龍潭,2.3,0.53,7.3,-,21,-,38.59,12.32,26.27,-,-,-,20.38,-,-,21.0,-
