序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1245,新竹市,1999/03/27,新竹,2.9,0.64,24.7,-,55,-,22.65,5.55,17.1,2.574,0.24,2.33,20.84,-,-,52.0,-
1246,新竹市,1999/03/26,新竹,9.3,0.98,17.0,-,73,-,46.88,22.5,24.38,3.172,0.64,2.54,25.38,-,-,62.0,-
1247,新竹市,1999/03/25,新竹,10.1,1.29,38.0,-,110,-,71.88,35.8,36.08,4.025,0.93,3.1,24.24,-,-,80.0,-
1248,新竹市,1999/03/24,新竹,7.6,0.81,24.6,-,57,-,46.21,16.94,29.26,2.927,0.49,2.43,19.91,-,-,54.0,-
1249,新竹市,1999/03/23,新竹,5.0,0.8,19.9,-,33,-,39.67,12.34,27.33,2.987,0.5,2.49,17.38,-,-,33.0,-
1250,新竹市,1999/03/22,新竹,2.9,0.45,30.8,-,18,-,20.68,1.28,19.39,2.317,0.08,2.24,13.75,-,-,39.0,-
1251,新竹市,1999/03/21,新竹,3.4,0.57,22.1,-,24,-,26.92,6.09,20.84,2.521,0.19,2.34,16.3,-,-,36.0,-
1252,新竹市,1999/03/20,新竹,2.2,0.63,21.1,-,29,-,23.38,2.72,20.66,2.398,0.22,2.18,18.28,-,-,29.0,-
1253,新竹市,1999/03/19,新竹,3.9,0.51,21.8,-,24,-,16.95,2.47,14.48,2.124,0.25,1.87,27.18,-,-,40.0,-
1254,新竹市,1999/03/18,新竹,5.7,1.35,15.8,-,76,-,63.48,30.47,33.02,3.355,0.57,2.78,22.92,-,-,63.0,-
1255,新竹市,1999/03/17,新竹,6.9,1.53,12.7,-,83,-,74.03,33.01,41.02,3.477,0.77,2.71,20.11,-,-,66.0,-
1256,新竹市,1999/03/16,新竹,6.6,0.93,17.5,-,48,-,47.27,14.64,32.63,2.832,0.47,2.36,17.1,-,-,48.0,-
1257,新竹市,1999/03/15,新竹,3.3,0.9,13.0,-,24,-,37.63,11.43,26.2,2.687,0.37,2.32,16.3,-,-,28.0,-
1258,新竹市,1999/03/14,新竹,2.0,0.95,14.6,-,52,-,40.97,13.04,27.93,2.996,0.42,2.58,19.05,-,-,51.0,-
1259,新竹市,1999/03/13,新竹,2.5,0.81,13.7,-,19,-,40.32,6.6,33.72,2.795,0.33,2.47,17.44,-,-,23.0,-
1260,新竹市,1999/03/12,新竹,4.0,0.74,23.8,-,18,-,32.16,3.02,29.14,2.8,0.39,2.41,16.47,-,-,32.0,-
1261,新竹市,1999/03/11,新竹,3.0,0.4,28.7,-,15,-,24.99,2.11,22.88,-,-,-,15.95,-,-,35.0,-
1262,新竹市,1999/03/10,新竹,2.4,0.59,29.2,-,20,-,21.22,1.32,19.91,2.438,0.23,2.21,18.01,-,-,34.0,-
1263,新竹市,1999/03/09,新竹,5.8,0.78,19.1,-,56,-,38.46,11.56,26.91,2.771,0.38,2.4,19.62,-,-,53.0,-
1264,新竹市,1999/03/08,新竹,3.7,0.64,25.7,-,56,-,29.35,3.93,25.42,2.441,0.21,2.23,18.14,-,-,53.0,-
1265,新竹市,1999/03/07,新竹,2.0,0.56,31.7,-,48,-,15.71,1.12,14.59,2.254,0.09,2.17,18.9,-,-,48.0,-
1266,新竹市,1999/03/06,新竹,4.8,0.89,22.4,-,89,-,36.7,7.37,29.33,2.578,0.41,2.17,21.37,-,-,69.0,-
1267,新竹市,1999/03/05,新竹,8.0,1.22,29.1,-,89,-,65.73,25.04,40.69,3.37,0.65,2.72,23.98,-,-,88.0,-
1268,新竹市,1999/03/04,新竹,7.0,1.22,25.8,-,79,-,59.37,26.11,33.26,3.118,0.59,2.56,22.26,-,-,65.0,-
1269,新竹市,1999/03/03,新竹,6.3,0.8,19.7,-,69,-,38.5,10.38,28.13,2.687,0.38,2.31,19.41,-,-,60.0,-
1270,新竹市,1999/03/02,新竹,5.5,0.79,20.3,-,80,-,55.75,25.46,30.29,3.314,0.59,2.72,20.12,-,-,65.0,-
1271,新竹市,1999/03/01,新竹,4.1,0.72,16.6,-,34,-,42.76,14.9,27.86,2.802,0.36,2.44,18.0,-,-,37.0,-
1272,嘉義市,1999/03/31,嘉義,7.7,0.78,22.5,-,92,-,43.86,9.45,34.41,2.452,0.28,2.17,21.39,-,-,71.0,-
1273,嘉義市,1999/03/30,嘉義,4.1,0.56,20.7,-,79,-,34.69,4.36,30.34,2.329,0.35,1.98,19.53,-,-,64.0,-
1274,嘉義市,1999/03/29,嘉義,2.8,0.57,21.7,-,74,-,29.3,4.12,25.18,1.901,0.29,1.61,20.16,-,-,62.0,-
1275,嘉義市,1999/03/28,嘉義,3.7,0.68,24.4,-,98,-,28.89,3.24,25.65,2.389,0.26,2.13,22.03,-,-,74.0,-
1276,嘉義市,1999/03/27,嘉義,2.9,0.63,16.6,-,78,-,30.64,7.09,23.55,2.378,0.25,2.13,25.01,-,-,64.0,-
1277,嘉義市,1999/03/26,嘉義,1.8,0.63,12.7,-,57,-,22.78,5.35,17.43,2.314,0.41,1.9,26.95,-,-,53.0,-
1278,嘉義市,1999/03/25,嘉義,5.9,0.96,20.3,-,113,-,48.49,15.37,33.12,2.797,0.52,2.27,26.16,-,-,82.0,-
1279,嘉義市,1999/03/24,嘉義,5.5,0.91,21.5,-,163,-,45.29,7.05,38.24,2.507,0.63,1.88,22.5,-,-,107.0,-
1280,嘉義市,1999/03/23,嘉義,7.4,0.79,13.6,-,90,-,52.84,13.47,39.36,2.568,0.41,2.16,19.25,-,-,70.0,-
1281,嘉義市,1999/03/22,嘉義,3.4,0.78,10.2,-,51,-,44.21,11.29,32.91,2.505,0.39,2.12,15.45,-,-,51.0,-
1282,嘉義市,1999/03/21,嘉義,4.3,0.86,9.1,-,64,-,45.46,12.5,32.97,2.551,0.24,2.31,20.32,-,-,57.0,-
1283,嘉義市,1999/03/20,嘉義,4.6,0.75,13.7,-,83,-,40.28,10.51,29.77,2.415,0.36,2.05,24.43,-,-,66.0,-
1284,嘉義市,1999/03/19,嘉義,1.9,0.52,14.1,-,38,-,21.28,2.95,18.34,2.206,0.21,2.0,28.44,-,-,38.0,-
1285,嘉義市,1999/03/18,嘉義,3.8,0.67,16.8,-,41,-,25.43,3.4,22.03,2.433,0.27,2.16,27.33,-,-,41.0,-
1286,嘉義市,1999/03/17,嘉義,3.1,1.08,22.1,-,101,-,47.6,9.36,38.24,2.8,0.5,2.3,22.98,-,-,76.0,-
1287,嘉義市,1999/03/16,嘉義,7.1,1.12,8.8,-,50,-,69.02,19.96,49.06,2.81,0.55,2.26,18.36,-,-,50.0,-
1288,嘉義市,1999/03/15,嘉義,4.2,0.93,8.5,-,101,-,40.46,10.96,29.49,2.499,0.31,2.19,20.52,-,-,75.0,-
1289,嘉義市,1999/03/14,嘉義,4.9,1.09,21.4,-,161,-,60.05,21.65,38.4,3.025,0.53,2.49,23.07,-,-,106.0,-
1290,嘉義市,1999/03/13,嘉義,8.3,1.0,7.6,-,97,-,68.5,23.58,44.92,2.842,0.54,2.3,20.18,-,-,73.0,-
1291,嘉義市,1999/03/12,嘉義,6.9,0.99,6.9,-,97,-,64.97,19.59,45.38,2.872,0.61,2.26,19.1,-,-,73.0,-
1292,嘉義市,1999/03/11,嘉義,4.3,0.74,17.4,-,66,-,38.04,5.84,32.2,2.415,0.33,2.09,19.26,-,-,58.0,-
1293,嘉義市,1999/03/10,嘉義,7.7,0.83,16.5,-,120,-,46.75,11.35,35.4,2.606,0.41,2.19,22.08,-,-,85.0,-
1294,嘉義市,1999/03/09,嘉義,8.5,1.03,15.5,-,147,-,59.78,16.13,43.65,2.851,0.59,2.26,21.54,-,-,98.0,-
1295,嘉義市,1999/03/08,嘉義,5.3,0.76,18.7,-,102,-,39.22,6.22,33.0,2.344,0.23,2.11,19.96,-,-,76.0,-
1296,嘉義市,1999/03/07,嘉義,2.3,0.69,18.5,-,146,-,29.61,4.6,25.01,2.336,0.06,2.29,22.29,-,-,98.0,-
1297,嘉義市,1999/03/06,嘉義,4.1,0.83,27.1,-,159,-,34.89,2.79,32.1,2.529,0.35,2.18,24.49,-,-,105.0,-
1298,嘉義市,1999/03/05,嘉義,8.5,1.01,19.1,-,131,-,59.38,16.81,42.57,3.075,0.49,2.59,25.16,-,-,90.0,-
1299,嘉義市,1999/03/04,嘉義,7.4,1.13,14.7,-,112,-,55.68,13.59,42.08,2.846,0.66,2.18,23.55,-,-,81.0,-
1300,嘉義市,1999/03/03,嘉義,6.7,0.82,16.9,-,98,-,51.53,14.74,36.79,2.585,0.34,2.24,21.9,-,-,74.0,-
1301,嘉義市,1999/03/02,嘉義,9.8,0.89,16.3,-,134,-,57.23,16.52,40.71,2.668,0.57,2.1,21.51,-,-,92.0,-
1302,嘉義市,1999/03/01,嘉義,7.2,0.85,17.2,-,132,-,52.89,13.5,39.39,2.581,0.45,2.13,19.66,-,-,91.0,-
1303,宜蘭縣,1999/03/31,宜蘭,1.4,0.62,38.8,-,31,-,12.06,0.49,11.58,-,-,-,19.68,-,-,48.0,-
1304,宜蘭縣,1999/03/31,冬山,1.1,0.65,23.3,-,39,-,29.26,9.08,20.18,2.565,0.32,2.25,19.79,-,-,42.0,-
1305,宜蘭縣,1999/03/30,宜蘭,0.3,0.44,40.6,-,21,-,10.07,0.44,9.72,-,-,-,18.03,-,-,41.0,-
1306,宜蘭縣,1999/03/30,冬山,0.3,0.24,32.4,-,20,-,16.05,2.51,13.54,2.236,0.08,2.16,18.28,-,-,41.0,-
1307,宜蘭縣,1999/03/29,宜蘭,1.3,0.43,42.0,-,15,-,10.27,0.34,9.93,-,-,-,19.15,-,-,43.0,-
1308,宜蘭縣,1999/03/29,冬山,0.4,0.22,37.7,-,15,-,13.72,1.93,11.79,2.224,0.13,2.09,19.99,-,-,40.0,-
1309,宜蘭縣,1999/03/28,宜蘭,0.4,0.53,41.6,-,15,-,8.68,0.08,8.59,-,-,-,18.63,-,-,41.0,-
1310,宜蘭縣,1999/03/28,冬山,0.1,0.37,31.7,-,16,-,18.79,2.61,16.18,2.389,0.22,2.16,19.24,-,-,39.0,-
1311,宜蘭縣,1999/03/27,宜蘭,0.6,0.57,29.3,-,37,-,13.41,1.58,11.83,-,-,-,21.65,-,-,37.0,-
1312,宜蘭縣,1999/03/27,冬山,0.7,0.51,24.4,-,37,-,13.1,3.4,9.71,2.443,0.15,2.18,21.53,-,-,37.0,-
1313,宜蘭縣,1999/03/26,宜蘭,1.8,0.7,25.2,-,58,-,17.61,2.11,15.5,-,-,-,25.24,-,-,54.0,-
1314,宜蘭縣,1999/03/26,冬山,1.7,0.52,12.1,-,74,-,29.84,11.53,18.31,2.579,0.21,2.37,26.19,-,-,62.0,-
1315,宜蘭縣,1999/03/25,宜蘭,1.7,0.63,27.2,-,59,-,15.47,2.83,12.64,-,-,-,24.34,-,-,55.0,-
1316,宜蘭縣,1999/03/25,冬山,2.0,0.58,15.5,-,51,-,30.21,10.08,20.14,2.567,0.22,2.31,25.25,-,-,50.0,-
1317,宜蘭縣,1999/03/24,宜蘭,2.0,0.68,32.3,-,62,-,19.54,3.32,16.21,-,-,-,21.74,-,-,56.0,-
1318,宜蘭縣,1999/03/24,冬山,1.3,0.56,23.3,-,55,-,27.6,8.45,19.15,2.581,0.2,2.36,21.96,-,-,53.0,-
1319,宜蘭縣,1999/03/23,宜蘭,2.5,0.66,29.5,-,35,-,21.6,3.82,17.78,-,-,-,18.71,-,-,41.0,-
1320,宜蘭縣,1999/03/23,冬山,1.8,0.47,20.5,-,31,-,29.79,8.36,21.43,2.461,0.22,2.22,19.22,-,-,38.0,-
1321,宜蘭縣,1999/03/22,宜蘭,0.6,0.47,38.6,-,24,-,13.82,1.04,12.77,-,-,-,13.67,-,-,42.0,-
1322,宜蘭縣,1999/03/22,冬山,0.2,0.4,28.3,-,15,-,24.35,4.46,19.89,2.381,0.19,2.2,14.39,-,-,38.0,-
1323,宜蘭縣,1999/03/21,宜蘭,1.1,0.61,28.3,-,29,-,17.23,4.31,12.92,-,-,-,17.81,-,-,37.0,-
1324,宜蘭縣,1999/03/21,冬山,0.4,0.3,25.9,-,19,-,14.46,4.22,10.24,2.305,0.15,2.14,18.68,-,-,38.0,-
1325,宜蘭縣,1999/03/20,宜蘭,0.8,0.58,28.1,-,33,-,13.61,1.15,12.46,-,-,-,19.45,-,-,33.0,-
1326,宜蘭縣,1999/03/20,冬山,0.9,0.45,28.2,-,18,-,14.13,2.76,11.37,2.156,0.1,2.07,20.21,-,-,32.0,-
1327,宜蘭縣,1999/03/19,宜蘭,2.5,0.71,25.9,-,55,-,19.93,2.96,16.97,-,-,-,24.1,-,-,53.0,-
1328,宜蘭縣,1999/03/19,冬山,1.8,0.37,22.2,-,47,-,-,-,-,2.41,0.18,2.23,24.88,-,-,47.0,-
1329,宜蘭縣,1999/03/18,宜蘭,1.8,0.75,15.4,-,47,-,22.11,3.4,18.72,-,-,-,23.65,-,-,47.0,-
1330,宜蘭縣,1999/03/18,冬山,1.1,0.66,15.1,-,60,-,-,-,-,2.622,0.25,2.37,24.34,-,-,55.0,-
1331,宜蘭縣,1999/03/17,宜蘭,1.9,0.83,16.0,-,35,-,26.51,5.98,20.53,-,-,-,19.97,-,-,35.0,-
1332,宜蘭縣,1999/03/17,冬山,2.8,0.76,8.7,-,59,-,-,-,-,2.595,0.39,2.21,20.22,-,-,54.0,-
1333,宜蘭縣,1999/03/16,宜蘭,1.3,0.49,34.6,-,39,-,12.64,0.39,12.24,-,-,-,17.48,-,-,39.0,-
1334,宜蘭縣,1999/03/16,冬山,2.2,0.54,18.9,-,55,-,-,-,-,2.352,0.17,2.18,17.72,-,-,52.0,-
1335,宜蘭縣,1999/03/15,宜蘭,2.2,0.63,22.2,-,26,-,15.74,2.34,13.4,-,-,-,19.57,-,-,28.0,-
1336,宜蘭縣,1999/03/15,冬山,1.8,0.66,16.1,-,34,-,-,-,-,2.35,0.18,2.17,20.22,-,-,34.0,-
1337,宜蘭縣,1999/03/14,宜蘭,0.6,0.78,19.7,-,35,-,22.69,4.81,17.88,-,-,-,21.11,-,-,37.0,-
1338,宜蘭縣,1999/03/14,冬山,1.5,0.86,12.6,-,45,-,-,-,-,2.503,0.26,2.24,22.15,-,-,45.0,-
1339,宜蘭縣,1999/03/13,宜蘭,0.4,0.76,14.4,-,24,-,26.08,4.23,21.86,-,-,-,18.57,-,-,27.0,-
1340,宜蘭縣,1999/03/13,冬山,0.9,0.62,13.1,-,25,-,30.38,8.96,21.42,2.507,0.25,2.26,19.7,-,-,36.0,-
1341,宜蘭縣,1999/03/12,宜蘭,0.9,0.58,32.4,-,17,-,17.89,1.49,16.4,-,-,-,18.63,-,-,39.0,-
1342,宜蘭縣,1999/03/12,冬山,0.9,0.39,28.6,-,19,-,19.09,3.33,15.75,2.263,0.18,2.09,19.85,-,-,41.0,-
1343,宜蘭縣,1999/03/11,宜蘭,0.9,0.4,38.1,-,18,-,11.99,0.68,11.32,-,-,-,16.4,-,-,40.0,-
1344,宜蘭縣,1999/03/11,冬山,0.3,0.27,33.4,-,14,-,14.23,1.86,12.37,2.127,0.08,2.04,16.99,-,-,38.0,-
1345,宜蘭縣,1999/03/10,宜蘭,2.4,0.74,22.8,-,41,-,18.58,1.56,17.02,-,-,-,21.39,-,-,41.0,-
1346,宜蘭縣,1999/03/10,冬山,3.8,0.66,16.5,-,50,-,31.38,6.91,24.47,2.299,0.24,2.06,21.49,-,-,50.0,-
1347,宜蘭縣,1999/03/09,宜蘭,1.0,0.7,32.2,-,50,-,17.08,1.17,15.91,-,-,-,21.41,-,-,50.0,-
1348,宜蘭縣,1999/03/09,冬山,1.3,0.6,25.3,-,43,-,22.46,4.65,17.81,2.322,0.13,2.19,22.16,-,-,43.0,-
1349,宜蘭縣,1999/03/08,宜蘭,0.8,0.52,35.0,-,32,-,10.57,0.11,10.46,-,-,-,17.21,-,-,35.0,-
1350,宜蘭縣,1999/03/08,冬山,0.4,0.44,23.7,-,38,-,24.54,5.59,18.96,2.411,0.21,2.2,17.88,-,-,38.0,-
1351,宜蘭縣,1999/03/07,宜蘭,0.9,0.52,29.5,-,41,-,13.31,1.68,11.63,-,-,-,20.83,-,-,41.0,-
1352,宜蘭縣,1999/03/07,冬山,1.2,0.44,23.6,-,49,-,19.89,6.53,13.37,2.453,0.17,2.25,20.91,-,-,49.0,-
1353,宜蘭縣,1999/03/06,宜蘭,1.0,0.52,26.5,-,27,-,14.47,2.42,12.05,-,-,-,24.04,-,-,46.0,-
1354,宜蘭縣,1999/03/06,冬山,1.9,0.52,14.8,-,42,-,30.94,14.02,16.91,2.319,0.17,2.15,23.9,-,-,42.0,-
1355,宜蘭縣,1999/03/05,宜蘭,1.2,0.52,28.5,-,39,-,12.85,1.53,11.32,-,-,-,23.65,-,-,39.0,-
1356,宜蘭縣,1999/03/05,冬山,1.2,0.45,24.6,-,52,-,21.28,7.79,13.49,2.408,0.18,2.22,23.88,-,-,54.0,-
1357,宜蘭縣,1999/03/04,宜蘭,1.4,0.48,34.6,-,37,-,13.91,1.04,12.86,-,-,-,22.0,-,-,50.0,-
1358,宜蘭縣,1999/03/04,冬山,1.4,0.43,27.0,-,62,-,18.64,5.13,13.51,2.409,0.16,2.25,22.43,-,-,56.0,-
1359,宜蘭縣,1999/03/03,宜蘭,0.8,0.59,29.2,-,45,-,15.53,1.58,13.94,-,-,-,21.27,-,-,45.0,-
1360,宜蘭縣,1999/03/03,冬山,1.0,0.37,22.0,-,43,-,23.75,8.57,15.18,2.434,0.2,2.23,21.44,-,-,43.0,-
1361,宜蘭縣,1999/03/02,宜蘭,1.5,0.69,24.9,-,41,-,21.74,3.35,18.4,-,-,-,21.73,-,-,41.0,-
1362,宜蘭縣,1999/03/02,冬山,1.6,0.56,12.8,-,47,-,33.55,11.63,21.92,2.576,0.32,2.25,21.8,-,-,47.0,-
1363,宜蘭縣,1999/03/01,宜蘭,1.1,0.54,29.8,-,25,-,16.23,1.42,14.81,-,-,-,19.3,-,-,43.0,-
1364,宜蘭縣,1999/03/01,冬山,1.2,0.43,17.1,-,34,-,26.13,8.99,17.13,2.384,0.28,2.1,19.28,-,-,35.0,-
1365,桃園市,1999/03/31,桃園,4.0,0.55,37.5,-,-,-,23.1,1.99,21.11,2.148,0.1,2.05,20.55,-,-,43.0,-
1366,桃園市,1999/03/31,中壢,6.0,1.03,-,-,50,-,58.56,20.58,37.97,2.698,0.42,2.28,20.39,-,-,50.0,-
1367,桃園市,1999/03/31,大園,2.8,0.44,36.8,-,25,-,27.84,4.12,23.72,-,-,-,21.33,-,-,47.0,-
1368,桃園市,1999/03/31,龍潭,2.4,0.64,35.5,-,33,-,32.27,8.24,24.03,-,-,-,19.74,-,-,53.0,-
1369,桃園市,1999/03/31,平鎮,5.2,0.89,40.6,-,23,-,32.46,6.71,25.75,2.37,0.38,1.99,20.74,-,-,55.0,-
1370,桃園市,1999/03/31,觀音,7.2,0.44,37.5,-,-,-,19.18,1.66,17.53,2.569,0.19,2.38,20.6,-,-,48.0,-
1371,桃園市,1999/03/30,桃園,1.6,0.57,30.6,-,20,-,25.02,3.54,21.48,2.519,0.27,2.25,15.82,-,-,39.0,-
1372,桃園市,1999/03/30,中壢,5.3,0.69,-,-,27,-,54.6,15.73,38.87,2.806,0.52,2.29,15.43,-,-,27.0,-
1373,桃園市,1999/03/30,大園,0.7,0.27,46.5,-,14,-,5.91,0.15,5.76,-,-,-,16.37,-,-,43.0,-
1374,桃園市,1999/03/30,龍潭,2.2,0.35,35.3,-,19,-,20.11,2.1,18.01,-,-,-,15.16,-,-,39.0,-
1375,桃園市,1999/03/30,平鎮,4.0,0.52,33.5,-,19,-,26.36,2.31,24.05,2.169,0.19,1.98,15.7,-,-,40.0,-
1376,桃園市,1999/03/30,觀音,1.8,0.19,45.6,-,-,-,6.45,0.22,6.23,2.185,0.07,2.12,16.25,-,-,46.0,-
1377,桃園市,1999/03/29,桃園,1.0,0.46,36.8,-,18,-,18.69,2.17,16.52,2.665,0.26,2.4,16.42,-,-,37.0,-
1378,桃園市,1999/03/29,中壢,3.4,0.77,-,-,16,-,60.06,19.23,40.83,2.772,0.51,2.26,15.72,-,-,16.0,-
1379,桃園市,1999/03/29,大園,0.1,0.25,49.3,-,12,-,4.2,0.15,4.04,-,-,-,16.23,-,-,45.0,-
1380,桃園市,1999/03/29,龍潭,1.8,0.37,37.1,-,16,-,19.73,1.49,18.24,-,-,-,15.31,-,-,42.0,-
1381,桃園市,1999/03/29,平鎮,1.7,0.49,38.6,-,15,-,22.63,1.67,20.96,2.169,0.17,2.0,15.83,-,-,43.0,-
1382,桃園市,1999/03/29,觀音,0.8,0.23,48.4,-,-,-,4.78,0.71,4.03,2.425,0.09,2.34,16.18,-,-,44.0,-
1383,桃園市,1999/03/28,桃園,3.1,0.57,36.5,-,21,-,19.82,2.44,17.38,2.302,0.09,2.21,19.05,-,-,37.0,-
1384,桃園市,1999/03/28,中壢,3.5,0.66,-,-,18,-,47.14,13.13,34.01,2.732,0.46,2.27,18.53,-,-,18.0,-
1385,桃園市,1999/03/28,大園,0.0,0.32,52.1,-,23,-,2.78,0.1,2.69,-,-,-,18.23,-,-,46.0,-
1386,桃園市,1999/03/28,龍潭,1.3,0.44,42.0,-,16,-,15.15,1.61,13.53,-,-,-,18.04,-,-,41.0,-
1387,桃園市,1999/03/28,平鎮,1.7,0.47,45.2,-,17,-,17.39,1.76,15.63,2.251,0.15,2.1,18.67,-,-,45.0,-
1388,桃園市,1999/03/28,觀音,0.7,0.28,51.3,-,-,-,2.24,0.03,2.21,2.388,0.03,2.36,18.17,-,-,45.0,-
1389,桃園市,1999/03/27,桃園,13.1,0.67,22.3,-,46,-,29.81,8.39,21.41,2.537,0.32,2.22,20.04,-,-,46.0,-
1390,桃園市,1999/03/27,中壢,3.8,0.86,-,-,54,-,58.9,22.91,35.99,2.959,0.6,2.41,19.11,-,-,52.0,-
1391,桃園市,1999/03/27,大園,0.5,0.4,36.8,-,39,-,9.43,3.65,5.79,-,-,-,19.25,-,-,45.0,-
1392,桃園市,1999/03/27,龍潭,2.6,0.56,20.1,-,55,-,25.44,5.8,19.64,-,-,-,19.02,-,-,52.0,-
1393,桃園市,1999/03/27,平鎮,2.5,0.58,25.9,-,42,-,24.1,3.9,20.2,2.454,0.28,2.17,19.39,-,-,42.0,-
1394,桃園市,1999/03/27,觀音,2.3,0.35,35.6,-,-,-,7.62,1.96,5.67,2.382,0.09,2.29,19.21,-,-,44.0,-
1395,桃園市,1999/03/26,桃園,25.1,1.18,18.1,-,112,-,61.5,25.14,36.35,3.598,1.08,2.51,25.22,-,-,81.0,-
1396,桃園市,1999/03/26,中壢,7.2,1.87,-,-,107,-,94.46,54.82,39.64,3.632,1.23,2.41,24.71,-,-,79.0,-
1397,桃園市,1999/03/26,大園,6.2,0.71,16.4,-,105,-,42.01,16.61,25.4,-,-,-,25.03,-,-,77.0,-
1398,桃園市,1999/03/26,龍潭,5.6,0.48,23.1,-,85,-,31.27,8.22,23.05,-,-,-,24.35,-,-,67.0,-
1399,桃園市,1999/03/26,平鎮,6.5,0.85,20.0,-,93,-,40.62,12.48,28.14,2.375,0.4,1.97,24.89,-,-,72.0,-
1400,桃園市,1999/03/26,觀音,4.0,0.34,27.0,-,-,-,13.0,3.37,9.63,2.261,0.16,2.11,24.35,-,-,51.0,-
1401,桃園市,1999/03/25,桃園,29.4,1.62,21.6,-,89,-,88.11,34.8,53.31,4.612,1.63,2.99,23.67,-,-,69.0,-
1402,桃園市,1999/03/25,中壢,11.8,2.21,-,-,132,-,120.01,62.39,57.62,4.591,1.67,2.95,22.97,-,-,91.0,-
1403,桃園市,1999/03/25,大園,9.7,1.01,33.8,-,111,-,61.98,21.85,40.13,-,-,-,22.62,-,-,80.0,-
1404,桃園市,1999/03/25,龍潭,10.9,0.86,37.3,-,93,-,46.99,15.63,31.36,-,-,-,23.9,-,-,82.0,-
1405,桃園市,1999/03/25,平鎮,11.5,1.38,30.2,-,123,-,72.99,27.24,45.76,3.083,0.83,2.26,23.59,-,-,87.0,-
1406,桃園市,1999/03/25,觀音,10.7,0.77,30.4,-,-,-,38.69,10.8,27.89,3.1,0.69,2.41,22.15,-,-,52.0,-
1407,桃園市,1999/03/24,桃園,24.2,1.02,15.0,-,51,-,55.86,14.51,41.35,3.119,0.81,2.31,19.56,-,-,50.0,-
1408,桃園市,1999/03/24,中壢,8.7,1.33,-,-,70,-,90.18,42.4,47.78,3.577,1.11,2.46,18.56,-,-,60.0,-
1409,桃園市,1999/03/24,大園,2.2,0.4,31.8,-,26,-,17.57,3.92,13.65,-,-,-,18.61,-,-,38.0,-
1410,桃園市,1999/03/24,龍潭,6.3,0.86,18.4,-,66,-,54.78,13.18,41.6,-,-,-,18.94,-,-,58.0,-
1411,桃園市,1999/03/24,平鎮,7.2,0.91,20.6,-,50,-,51.08,15.76,35.32,2.471,0.47,2.0,18.89,-,-,50.0,-
1412,桃園市,1999/03/24,觀音,8.8,0.33,31.1,-,-,-,16.14,1.78,14.36,2.551,0.26,2.29,18.28,-,-,38.0,-
1413,桃園市,1999/03/23,桃園,13.6,0.8,20.8,-,34,-,42.48,9.11,33.37,2.841,0.61,2.24,17.86,-,-,34.0,-
1414,桃園市,1999/03/23,中壢,6.0,1.09,-,-,48,-,73.77,31.55,42.23,3.188,0.87,2.36,17.06,-,-,48.0,-
1415,桃園市,1999/03/23,大園,0.8,0.16,44.7,-,13,-,6.3,0.22,6.08,-,-,-,17.83,-,-,41.0,-
1416,桃園市,1999/03/23,龍潭,4.0,0.63,20.1,-,32,-,38.76,7.49,31.27,-,-,-,16.4,-,-,34.0,-
1417,桃園市,1999/03/23,平鎮,4.3,-,28.2,-,19,-,34.02,5.44,28.57,1.979,0.23,1.75,17.24,-,-,37.0,-
1418,桃園市,1999/03/23,觀音,1.5,0.21,46.0,-,-,-,3.35,0.04,3.31,2.341,0.09,2.25,17.41,-,-,41.0,-
1419,桃園市,1999/03/22,桃園,2.1,0.5,28.8,-,23,-,26.11,3.37,22.74,2.31,0.15,2.16,12.14,-,-,37.0,-
1420,桃園市,1999/03/22,中壢,4.1,0.46,-,-,-,-,44.55,11.82,32.73,-,-,-,12.26,-,-,15.0,-
1421,桃園市,1999/03/22,大園,1.0,0.28,40.7,-,16,-,11.04,0.62,10.42,-,-,-,13.5,-,-,43.0,-
1422,桃園市,1999/03/22,龍潭,1.0,0.33,35.3,-,14,-,18.72,1.65,17.07,-,-,-,11.57,-,-,40.0,-
1423,桃園市,1999/03/22,平鎮,3.6,-,35.7,-,14,-,24.45,2.41,22.04,-,-,-,12.66,-,-,44.0,-
1424,桃園市,1999/03/22,觀音,3.3,0.27,39.5,-,-,-,11.31,0.54,10.9,2.374,0.17,2.21,13.6,-,-,41.0,-
1425,桃園市,1999/03/21,桃園,8.0,0.63,20.4,-,23,-,31.69,7.39,24.3,2.805,0.36,2.45,15.02,-,-,30.0,-
1426,桃園市,1999/03/21,中壢,4.4,1.07,-,-,-,-,73.86,31.99,41.88,-,-,-,14.96,-,-,17.0,-
1427,桃園市,1999/03/21,大園,1.8,0.47,34.2,-,20,-,14.8,3.63,11.33,-,-,-,15.85,-,-,42.0,-
